Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,URL,WikiWordCount,external_urls,followers,genres,popularity
78,5.63920084,The Kinks,You Really Got Me,1964,50309944,https://en.wikipedia.org/wiki/The_Kinks,9987.0,https://open.spotify.com/artist/1SQRv42e4PjEYfPhS0Tk9E,568539.0,album rock|art rock|blues-rock|british blues|british invasion|classic rock|dance rock|folk christmas|folk rock|glam rock|mellow gold|protopunk|psychedelic rock|rock|roots rock|singer-songwriter|soft rock,72.0
60,6.7053302839999995,The Kinks,Tired of Waiting for You,1965,2941290,https://en.wikipedia.org/wiki/The_Kinks,9987.0,https://open.spotify.com/artist/1SQRv42e4PjEYfPhS0Tk9E,568539.0,album rock|art rock|blues-rock|british blues|british invasion|classic rock|dance rock|folk christmas|folk rock|glam rock|mellow gold|protopunk|psychedelic rock|rock|roots rock|singer-songwriter|soft rock,72.0
62,6.5617772720000005,The Kinks,All Day and All of the Night,1965,46065659,https://en.wikipedia.org/wiki/The_Kinks,9987.0,https://open.spotify.com/artist/1SQRv42e4PjEYfPhS0Tk9E,568539.0,album rock|art rock|blues-rock|british blues|british invasion|classic rock|dance rock|folk christmas|folk rock|glam rock|mellow gold|protopunk|psychedelic rock|rock|roots rock|singer-songwriter|soft rock,72.0
79,5.59198657,Sammy Davis Jr.,The Shelter of Your Arms,1964,133430,https://en.wikipedia.org/wiki/Sammy_Davis_Jr.,4058.0,https://open.spotify.com/artist/1NAWG3AngjBXyKbmPaz92D,116765.0,adult standards|cabaret|christmas|easy listening|jazz blues|jazz christmas|lounge|swing|vocal jazz,57.0
51,7.464550900000001,Sammy Davis Jr.,I've Gotta Be Me,1969,647269,https://en.wikipedia.org/wiki/Sammy_Davis_Jr.,4058.0,https://open.spotify.com/artist/1NAWG3AngjBXyKbmPaz92D,116765.0,adult standards|cabaret|christmas|easy listening|jazz blues|jazz christmas|lounge|swing|vocal jazz,57.0
81,5.500471104,The Jelly Beans,I Wanna Love Him So Bad,1964,47284,https://en.wikipedia.org/wiki/The_Jelly_Beans,150.0,https://open.spotify.com/artist/4N9sOGiRHSMWT9L0eByBSp,40.0,brill building pop|girl group,8.0
82,5.4561067329999995,Roger Miller,Chug-a-Lug,1964,1614734,https://en.wikipedia.org/wiki/Roger_Miller,3536.0,https://open.spotify.com/artist/1RP2UpEaRzkF0Id3JigqD8,36057.0,comic|country|country gospel|country rock|cowboy western|nashville sound|outlaw country|traditional country|traditional folk|western swing,57.0
83,5.412631479,Roger Miller,Dang Me,1964,1148328,https://en.wikipedia.org/wiki/Roger_Miller,3536.0,https://open.spotify.com/artist/1RP2UpEaRzkF0Id3JigqD8,36057.0,comic|country|country gospel|country rock|cowboy western|nashville sound|outlaw country|traditional country|traditional folk|western swing,57.0
12,19.39725958,Roger Miller,King of the Road,1965,7828198,https://en.wikipedia.org/wiki/Roger_Miller,3536.0,https://open.spotify.com/artist/1RP2UpEaRzkF0Id3JigqD8,36057.0,comic|country|country gospel|country rock|cowboy western|nashville sound|outlaw country|traditional country|traditional folk|western swing,57.0
85,5.328236693,Nancy Wilson,(You Don't Know) How Glad I Am,1964,857873,https://en.wikipedia.org/wiki/Nancy_Wilson_(rock_musician),8448.0,https://open.spotify.com/artist/2JfVCMa3FlvQRlLT5uH9zb,39169.0,adult standards|bebop|bossa nova|cabaret|christmas|cool jazz|jazz|jazz blues|jazz christmas|lounge|soul|stride|swing|vocal jazz,57.0
86,5.287264321,The Kingsmen,Money (That's What I Want),1964,446165,https://en.wikipedia.org/wiki/The_Kingsmen,2634.0,https://open.spotify.com/artist/2iIn8H3l2NNBNHFpYKWbfo,10771.0,,51.0
99,4.818155049,The Kingsmen,Louie Louie,1964,28476446,https://en.wikipedia.org/wiki/The_Kingsmen,2634.0,https://open.spotify.com/artist/2iIn8H3l2NNBNHFpYKWbfo,10771.0,,51.0
39,8.910403257999999,The Kingsmen,The Jolly Green Giant,1965,89146,https://en.wikipedia.org/wiki/The_Kingsmen,2634.0,https://open.spotify.com/artist/2iIn8H3l2NNBNHFpYKWbfo,10771.0,,51.0
87,5.247075258,The Searchers,Don't Throw Your Love Away,1964,552635,https://en.wikipedia.org/wiki/The_Searchers_(band),3308.0,https://open.spotify.com/artist/4QmkLL9JOqM9dusHS1Hghe,35327.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk rock|merseybeat|motown|rock-and-roll|rockabilly,50.0
100,4.786300923,The Searchers,Needles and Pins,1964,3843254,https://en.wikipedia.org/wiki/The_Searchers_(band),3308.0,https://open.spotify.com/artist/4QmkLL9JOqM9dusHS1Hghe,35327.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk rock|merseybeat|motown|rock-and-roll|rockabilly,50.0
70,6.056689273,The Searchers,Love Potion No. 9,1965,1063350,https://en.wikipedia.org/wiki/The_Searchers_(band),3308.0,https://open.spotify.com/artist/4QmkLL9JOqM9dusHS1Hghe,35327.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk rock|merseybeat|motown|rock-and-roll|rockabilly,50.0
88,5.207645782,Tommy Tucker,Hi-Heel Sneakers,1964,413656,https://en.wikipedia.org/wiki/Tommy_Tucker_(singer),314.0,https://open.spotify.com/artist/3Hu7yAx1kVULnXjSznYZRf,436.0,,25.0
92,5.057082445,Robert Maxwell,Shangri-La,1964,19219,https://en.wikipedia.org/wiki/Robert_Maxwell_(songwriter),548.0,https://open.spotify.com/artist/61nzGtKcJqf1IpkvIOjAyB,170.0,exotica|lounge,16.0
93,5.021127552,Jumpin' Gene Simmons,Haunted House,1964,35112,https://en.wikipedia.org/wiki/Jumpin%27_Gene_Simmons,321.0,https://open.spotify.com/artist/4iebo7ZPPFQ7cFVo5CKfgF,131.0,,11.0
94,4.985808764,Jimmy Hughes,Steal Away,1964,776473,https://en.wikipedia.org/wiki/Jimmy_Hughes_(singer),618.0,https://open.spotify.com/artist/0Ac3Vb2xO8UGlSHlll7RFE,1699.0,chicago soul|memphis soul|northern soul|soul|soul blues|southern soul,30.0
1,100.0,Sam the Sham and the Pharaohs,Wooly Bully,1965,3020229,https://en.wikipedia.org/wiki/Sam_the_Sham,1129.0,https://open.spotify.com/artist/05sRO4JdAtJGyZQOTb6kSL,7727.0,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat|protopunk|rock-and-roll|surf music,46.0
31,10.36815025,Sam the Sham and the Pharaohs,Li'l Red Riding Hood,1966,1369674,https://en.wikipedia.org/wiki/Sam_the_Sham,1129.0,https://open.spotify.com/artist/05sRO4JdAtJGyZQOTb6kSL,7727.0,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat|protopunk|rock-and-roll|surf music,46.0
2,63.2878297,Four Tops,I Can't Help Myself (Sugar Pie Honey Bunch),1965,67571740,https://en.wikipedia.org/wiki/Four_Tops,3598.0,https://open.spotify.com/artist/7fIvjotigTGWqjIz6EP1i4,221819.0,adult standards|brill building pop|chicago soul|christmas|classic funk rock|classic rock|disco|folk rock|mellow gold|memphis soul|motown|quiet storm|rock-and-roll|soft rock|soul|soul blues|soul christmas|southern soul,68.0
83,5.412631479,Four Tops,It's the Same Old Song,1965,6423287,https://en.wikipedia.org/wiki/Four_Tops,3598.0,https://open.spotify.com/artist/7fIvjotigTGWqjIz6EP1i4,221819.0,adult standards|brill building pop|chicago soul|christmas|classic funk rock|classic rock|disco|folk rock|mellow gold|memphis soul|motown|quiet storm|rock-and-roll|soft rock|soul|soul blues|soul christmas|southern soul,68.0
4,40.05349388,Four Tops,Reach Out I'll Be There,1966,33855176,https://en.wikipedia.org/wiki/Four_Tops,3598.0,https://open.spotify.com/artist/7fIvjotigTGWqjIz6EP1i4,221819.0,adult standards|brill building pop|chicago soul|christmas|classic funk rock|classic rock|disco|folk rock|mellow gold|memphis soul|motown|quiet storm|rock-and-roll|soft rock|soul|soul blues|soul christmas|southern soul,68.0
82,5.4561067329999995,Four Tops,Bernadette,1967,2636926,https://en.wikipedia.org/wiki/Four_Tops,3598.0,https://open.spotify.com/artist/7fIvjotigTGWqjIz6EP1i4,221819.0,adult standards|brill building pop|chicago soul|christmas|classic funk rock|classic rock|disco|folk rock|mellow gold|memphis soul|motown|quiet storm|rock-and-roll|soft rock|soul|soul blues|soul christmas|southern soul,68.0
3,48.42838339,The Rolling Stones,(I Can't Get No) Satisfaction,1965,120360439,https://en.wikipedia.org/wiki/The_Rolling_Stones,13624.0,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,3253295.0,album rock|british invasion|classic rock|folk rock|mellow gold|protopunk|rock|singer-songwriter,84.0
88,5.207645782,The Rolling Stones,The Last Time,1965,5587819,https://en.wikipedia.org/wiki/The_Rolling_Stones,13624.0,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,3253295.0,album rock|british invasion|classic rock|folk rock|mellow gold|protopunk|rock|singer-songwriter,84.0
21,13.40711287,The Rolling Stones,"Paint It, Black",1966,170214002,https://en.wikipedia.org/wiki/The_Rolling_Stones,13624.0,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,3253295.0,album rock|british invasion|classic rock|folk rock|mellow gold|protopunk|rock|singer-songwriter,84.0
62,6.5617772720000005,The Rolling Stones,19th Nervous Breakdown,1966,5316930,https://en.wikipedia.org/wiki/The_Rolling_Stones,13624.0,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,3253295.0,album rock|british invasion|classic rock|folk rock|mellow gold|protopunk|rock|singer-songwriter,84.0
24,12.27610461,The Rolling Stones,Ruby Tuesday,1967,16841668,https://en.wikipedia.org/wiki/The_Rolling_Stones,13624.0,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,3253295.0,album rock|british invasion|classic rock|folk rock|mellow gold|protopunk|rock|singer-songwriter,84.0
50,7.562750921,The Rolling Stones,Jumpin' Jack Flash,1968,24154098,https://en.wikipedia.org/wiki/The_Rolling_Stones,13624.0,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,3253295.0,album rock|british invasion|classic rock|folk rock|mellow gold|protopunk|rock|singer-songwriter,84.0
4,40.05349388,The Rolling Stones,Honky Tonk Women,1969,31163770,https://en.wikipedia.org/wiki/The_Rolling_Stones,13624.0,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,3253295.0,album rock|british invasion|classic rock|folk rock|mellow gold|protopunk|rock|singer-songwriter,84.0
4,40.05349388,We Five,You Were on My Mind,1965,460827,https://en.wikipedia.org/wiki/We_Five,1179.0,https://open.spotify.com/artist/1XICntAIOLc3OPozkykv39,1649.0,bubblegum pop|folk rock,27.0
5,34.56844127,The Righteous Brothers,You've Lost That Lovin' Feelin',1965,20772397,https://en.wikipedia.org/wiki/The_Righteous_Brothers,2658.0,https://open.spotify.com/artist/4b0WsB47XCa9F83BmwQ7WX,86133.0,adult standards|brill building pop|bubblegum pop|christmas|folk rock|mellow gold|motown|rock-and-roll|rockabilly,64.0
21,13.40711287,The Righteous Brothers,Unchained Melody,1965,64041107,https://en.wikipedia.org/wiki/The_Righteous_Brothers,2658.0,https://open.spotify.com/artist/4b0WsB47XCa9F83BmwQ7WX,86133.0,adult standards|brill building pop|bubblegum pop|christmas|folk rock|mellow gold|motown|rock-and-roll|rockabilly,64.0
44,8.228510611,The Righteous Brothers,Just Once in My Life,1965,541580,https://en.wikipedia.org/wiki/The_Righteous_Brothers,2658.0,https://open.spotify.com/artist/4b0WsB47XCa9F83BmwQ7WX,86133.0,adult standards|brill building pop|bubblegum pop|christmas|folk rock|mellow gold|motown|rock-and-roll|rockabilly,64.0
3,48.42838339,The Righteous Brothers,(You're My) Soul and Inspiration,1966,2009018,https://en.wikipedia.org/wiki/The_Righteous_Brothers,2658.0,https://open.spotify.com/artist/4b0WsB47XCa9F83BmwQ7WX,86133.0,adult standards|brill building pop|bubblegum pop|christmas|folk rock|mellow gold|motown|rock-and-roll|rockabilly,64.0
6,30.6492728,Petula Clark,Downtown,1965,7403339,https://en.wikipedia.org/wiki/Petula_Clark,4478.0,https://open.spotify.com/artist/6nKqt1nbSBEq3iUXD1Xgz8,44484.0,adult standards|brill building pop|bubblegum pop|cabaret|christmas|easy listening|folk|folk rock|lounge|mellow gold|merseybeat|rock-and-roll|soft rock,53.0
36,9.393779234,Petula Clark,I Know a Place,1965,659236,https://en.wikipedia.org/wiki/Petula_Clark,4478.0,https://open.spotify.com/artist/6nKqt1nbSBEq3iUXD1Xgz8,44484.0,adult standards|brill building pop|bubblegum pop|cabaret|christmas|easy listening|folk|folk rock|lounge|mellow gold|merseybeat|rock-and-roll|soft rock,53.0
22,13.00172664,Petula Clark,My Love,1966,394047,https://en.wikipedia.org/wiki/Petula_Clark,4478.0,https://open.spotify.com/artist/6nKqt1nbSBEq3iUXD1Xgz8,44484.0,adult standards|brill building pop|bubblegum pop|cabaret|christmas|easy listening|folk|folk rock|lounge|mellow gold|merseybeat|rock-and-roll|soft rock,53.0
52,7.369496097000001,Petula Clark,This Is My Song,1967,532949,https://en.wikipedia.org/wiki/Petula_Clark,4478.0,https://open.spotify.com/artist/6nKqt1nbSBEq3iUXD1Xgz8,44484.0,adult standards|brill building pop|bubblegum pop|cabaret|christmas|easy listening|folk|folk rock|lounge|mellow gold|merseybeat|rock-and-roll|soft rock,53.0
99,4.818155049,Petula Clark,Don't Sleep In The Subway,1967,774829,https://en.wikipedia.org/wiki/Petula_Clark,4478.0,https://open.spotify.com/artist/6nKqt1nbSBEq3iUXD1Xgz8,44484.0,adult standards|brill building pop|bubblegum pop|cabaret|christmas|easy listening|folk|folk rock|lounge|mellow gold|merseybeat|rock-and-roll|soft rock,53.0
8,25.34898699,Herman's Hermits,Can't You Hear My Heartbeat,1965,594503,https://en.wikipedia.org/wiki/Herman%27s_Hermits,2048.0,https://open.spotify.com/artist/48YxSlb23RAaCd4RyHcV9V,64508.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk|folk rock|mellow gold|merseybeat|rock-and-roll|rockabilly|soft rock,55.0
19,14.32262507,Herman's Hermits,"Mrs. Brown, You've Got a Lovely Daughter",1965,1534981,https://en.wikipedia.org/wiki/Herman%27s_Hermits,2048.0,https://open.spotify.com/artist/48YxSlb23RAaCd4RyHcV9V,64508.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk|folk rock|mellow gold|merseybeat|rock-and-roll|rockabilly|soft rock,55.0
22,13.00172664,Herman's Hermits,Silhouettes,1965,753474,https://en.wikipedia.org/wiki/Herman%27s_Hermits,2048.0,https://open.spotify.com/artist/48YxSlb23RAaCd4RyHcV9V,64508.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk|folk rock|mellow gold|merseybeat|rock-and-roll|rockabilly|soft rock,55.0
46,7.990608097999999,Herman's Hermits,"I'm Henry the Eighth, I Am",1965,258929,https://en.wikipedia.org/wiki/Herman%27s_Hermits,2048.0,https://open.spotify.com/artist/48YxSlb23RAaCd4RyHcV9V,64508.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk|folk rock|mellow gold|merseybeat|rock-and-roll|rockabilly|soft rock,55.0
67,6.234342105,Herman's Hermits,Wonderful World,1965,76394,https://en.wikipedia.org/wiki/Herman%27s_Hermits,2048.0,https://open.spotify.com/artist/48YxSlb23RAaCd4RyHcV9V,64508.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk|folk rock|mellow gold|merseybeat|rock-and-roll|rockabilly|soft rock,55.0
91,5.093692001,Herman's Hermits,Dandy,1966,74173,https://en.wikipedia.org/wiki/Herman%27s_Hermits,2048.0,https://open.spotify.com/artist/48YxSlb23RAaCd4RyHcV9V,64508.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk|folk rock|mellow gold|merseybeat|rock-and-roll|rockabilly|soft rock,55.0
50,7.562750921,Herman's Hermits,There's A Kind Of Hush,1967,1212867,https://en.wikipedia.org/wiki/Herman%27s_Hermits,2048.0,https://open.spotify.com/artist/48YxSlb23RAaCd4RyHcV9V,64508.0,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk|folk rock|mellow gold|merseybeat|rock-and-roll|rockabilly|soft rock,55.0
13,18.39913422,Jewel Akens,The Birds and the Bees,1965,502507,https://en.wikipedia.org/wiki/Jewel_Akens,298.0,https://open.spotify.com/artist/1gVvCzqQy5epTJcFNwWJ37,354.0,brill building pop|merseybeat,23.0
14,17.52086311,Mel Carter,"Hold Me, Thrill Me, Kiss Me",1965,1339521,https://en.wikipedia.org/wiki/Mel_Carter,265.0,https://open.spotify.com/artist/3CgsVtt7tP8iduzkTCfel9,1470.0,brill building pop|bubblegum pop|doo-wop,34.0
15,16.74093727,Junior Walker and the All Stars,Shotgun,1965,14223043,https://en.wikipedia.org/wiki/Junior_Walker,1102.0,https://open.spotify.com/artist/1rHh0AI30JhKrbzKIFjFNd,33499.0,brill building pop|chicago soul|classic funk rock|disco|jazz blues|memphis soul|motown|northern soul|quiet storm|soul|soul blues|southern soul,58.0
16,16.04282372,Sonny and Cher,I Got You Babe,1965,21819443,https://en.wikipedia.org/wiki/Sonny_%26_Cher,2377.0,https://open.spotify.com/artist/71lGEtP9qYXDsSXjfexTqO,46387.0,adult standards|brill building pop|bubblegum pop|christmas|folk|folk rock|mellow gold|merseybeat|motown|rock-and-roll|rockabilly,56.0
72,5.9451190039999995,Sonny and Cher,Baby Don't Go,1965,759198,https://en.wikipedia.org/wiki/Sonny_%26_Cher,2377.0,https://open.spotify.com/artist/71lGEtP9qYXDsSXjfexTqO,46387.0,adult standards|brill building pop|bubblegum pop|christmas|folk|folk rock|mellow gold|merseybeat|motown|rock-and-roll|rockabilly,56.0
83,5.412631479,Sonny and Cher,The Beat Goes On,1967,2903680,https://en.wikipedia.org/wiki/Sonny_%26_Cher,2377.0,https://open.spotify.com/artist/71lGEtP9qYXDsSXjfexTqO,46387.0,adult standards|brill building pop|bubblegum pop|christmas|folk|folk rock|mellow gold|merseybeat|motown|rock-and-roll|rockabilly,56.0
17,15.41358678,Gary Lewis and The Playboys,This Diamond Ring,1965,1396838,https://en.wikipedia.org/wiki/Gary_Lewis_%26_the_Playboys,972.0,https://open.spotify.com/artist/0XTxadWXVyfB8eTIYOjMYj,18387.0,adult standards|brill building pop|british invasion|bubblegum pop|christmas|classic garage rock|doo-wop|folk rock|merseybeat|rock-and-roll,43.0
59,6.780124557000001,Gary Lewis and The Playboys,Save Your Heart for Me,1965,214032,https://en.wikipedia.org/wiki/Gary_Lewis_%26_the_Playboys,972.0,https://open.spotify.com/artist/0XTxadWXVyfB8eTIYOjMYj,18387.0,adult standards|brill building pop|british invasion|bubblegum pop|christmas|classic garage rock|doo-wop|folk rock|merseybeat|rock-and-roll,43.0
61,6.632577127,Gary Lewis and The Playboys,Count Me In,1965,504105,https://en.wikipedia.org/wiki/Gary_Lewis_%26_the_Playboys,972.0,https://open.spotify.com/artist/0XTxadWXVyfB8eTIYOjMYj,18387.0,adult standards|brill building pop|british invasion|bubblegum pop|christmas|classic garage rock|doo-wop|folk rock|merseybeat|rock-and-roll,43.0
93,5.021127552,Gary Lewis and The Playboys,She's Just My Style,1966,669385,https://en.wikipedia.org/wiki/Gary_Lewis_%26_the_Playboys,972.0,https://open.spotify.com/artist/0XTxadWXVyfB8eTIYOjMYj,18387.0,adult standards|brill building pop|british invasion|bubblegum pop|christmas|classic garage rock|doo-wop|folk rock|merseybeat|rock-and-roll,43.0
95,4.9511082360000005,Gary Lewis and The Playboys,Sealed With A Kiss,1968,122581,https://en.wikipedia.org/wiki/Gary_Lewis_%26_the_Playboys,972.0,https://open.spotify.com/artist/0XTxadWXVyfB8eTIYOjMYj,18387.0,adult standards|brill building pop|british invasion|bubblegum pop|christmas|classic garage rock|doo-wop|folk rock|merseybeat|rock-and-roll,43.0
