Artist,Title,URL
The Rolling Stones,The Last Time,https://en.wikipedia.org/wiki/The_Last_Time_(The_Rolling_Stones_song)
The Rolling Stones,"Paint It, Black",https://en.wikipedia.org/wiki/Paint_It_Black
The Rolling Stones,19th Nervous Breakdown,https://en.wikipedia.org/wiki/19th_Nervous_Breakdown
The Rolling Stones,Ruby Tuesday,https://en.wikipedia.org/wiki/Ruby_Tuesday_(song)
The Rolling Stones,Jumpin' Jack Flash,https://en.wikipedia.org/wiki/Jumpin%27_Jack_Flash
The Rolling Stones,Honky Tonk Women,https://en.wikipedia.org/wiki/Honky_Tonk_Women
We Five,You Were on My Mind,https://en.wikipedia.org/wiki/You_Were_on_My_Mind
The Righteous Brothers,You've Lost That Lovin' Feelin',https://en.wikipedia.org/wiki/You%27ve_Lost_That_Lovin%27_Feelin%27
The Righteous Brothers,Unchained Melody,https://en.wikipedia.org/wiki/Unchained_Melody
The Righteous Brothers,Just Once in My Life,https://en.wikipedia.org/wiki/Just_Once_in_My_Life
The Righteous Brothers,(You're My) Soul and Inspiration,https://en.wikipedia.org/wiki/(You%27re_My)_Soul_and_Inspiration
Petula Clark,Downtown,https://en.wikipedia.org/wiki/Downtown_(Petula_Clark_song)
Petula Clark,I Know a Place,https://en.wikipedia.org/wiki/I_Know_a_Place_(Petula_Clark_album)
Petula Clark,My Love,https://en.wikipedia.org/wiki/My_Love_(Petula_Clark_song)
Petula Clark,This Is My Song,https://en.wikipedia.org/wiki/This_Is_My_Song_(1967_song)
Petula Clark,Don't Sleep In The Subway,https://en.wikipedia.org/wiki/Don%27t_Sleep_in_the_Subway
Herman's Hermits,Can't You Hear My Heartbeat,https://en.wikipedia.org/wiki/Can%27t_You_Hear_My_Heartbeat
Herman's Hermits,"Mrs. Brown, You've Got a Lovely Daughter","https://en.wikipedia.org/wiki/Mrs._Brown,_You%27ve_Got_a_Lovely_Daughter"
Herman's Hermits,Silhouettes,https://en.wikipedia.org/wiki/Silhouette
Herman's Hermits,"I'm Henry the Eighth, I Am","https://en.wikipedia.org/wiki/I%27m_Henery_the_Eighth,_I_Am"
Herman's Hermits,Wonderful World,https://en.wikipedia.org/wiki/Wonderful_World_(Sam_Cooke_song)
Herman's Hermits,Dandy,https://en.wikipedia.org/wiki/Dandy
Herman's Hermits,There's A Kind Of Hush,https://en.wikipedia.org/wiki/There%27s_a_Kind_of_Hush
Jewel Akens,The Birds and the Bees,https://en.wikipedia.org/wiki/The_Birds_and_the_Bees_(Jewel_Akens_song)
Mel Carter,"Hold Me, Thrill Me, Kiss Me","https://en.wikipedia.org/wiki/Hold_Me,_Thrill_Me,_Kiss_Me"
Junior Walker and the All Stars,Shotgun,https://en.wikipedia.org/wiki/Shotgun_(Junior_Walker_%26_the_All_Stars_song)
Sonny and Cher,I Got You Babe,https://en.wikipedia.org/wiki/I_Got_You_Babe
Sonny and Cher,Baby Don't Go,https://en.wikipedia.org/wiki/Baby_Don%27t_Go
Sonny and Cher,The Beat Goes On,https://en.wikipedia.org/wiki/The_Beat_Goes_On_(Sonny_%26_Cher_song)
Gary Lewis and The Playboys,This Diamond Ring,https://en.wikipedia.org/wiki/This_Diamond_Ring
Gary Lewis and The Playboys,Save Your Heart for Me,https://en.wikipedia.org/wiki/Save_Your_Heart_for_Me
Gary Lewis and The Playboys,Count Me In,https://en.wikipedia.org/wiki/Gary_Lewis_%26_the_Playboys
Gary Lewis and The Playboys,She's Just My Style,https://en.wikipedia.org/wiki/She%27s_Just_My_Style
Gary Lewis and The Playboys,Sealed With A Kiss,https://en.wikipedia.org/wiki/Sealed_with_a_Kiss
Ramsey Lewis Trio,The 'In' Crowd,https://en.wikipedia.org/wiki/The_IT_Crowd
The Seekers,I'll Never Find Another You,https://en.wikipedia.org/wiki/I%27ll_Never_Find_Another_You
The Seekers,Georgy Girl,https://en.wikipedia.org/wiki/Georgy_Girl_(song)
The Byrds,Mr. Tambourine Man,https://en.wikipedia.org/wiki/Mr._Tambourine_Man
Sounds Orchestral,Cast Your Fate to the Wind,https://en.wikipedia.org/wiki/Cast_Your_Fate_to_the_Wind
Barbara Mason,"Yes, I'm Ready","https://en.wikipedia.org/wiki/Yes,_I%27m_Ready"
Tom Jones,What's New Pussycat?,https://en.wikipedia.org/wiki/What%27s_New_Pussycat%3F_(song)
Tom Jones,It's Not Unusual,https://en.wikipedia.org/wiki/It%27s_Not_Unusual
Tom Jones,"Green, Green Grass Of Home","https://en.wikipedia.org/wiki/Green,_Green_Grass_of_Home"
Tom Jones,Delilah,https://en.wikipedia.org/wiki/Delilah_(Tom_Jones_song)
Tom Jones,I'll Never Fall In Love Again,https://en.wikipedia.org/wiki/I%27ll_Never_Fall_in_Love_Again_(Lonnie_Donegan_song)
Tom Jones,Love Me Tonight,https://en.wikipedia.org/wiki/Love_Me_Tonight
Barry McGuire,Eve of Destruction,https://en.wikipedia.org/wiki/Eve_of_Destruction_(song)
The McCoys,Hang On Sloopy,https://en.wikipedia.org/wiki/Hang_On_Sloopy
James Brown,Papa's Got a Brand New Bag,https://en.wikipedia.org/wiki/Papa%27s_Got_a_Brand_New_Bag
James Brown,Mother Popcorn (Part I),https://en.wikipedia.org/wiki/Mother_Popcorn
Wayne Fontana and The Mindbenders,Game of Love,https://en.wikipedia.org/wiki/The_Game_of_Love_(Wayne_Fontana_song)
Shirley Ellis,The Name Game,https://en.wikipedia.org/wiki/The_Name_Game
Patti Page,"Hush, Hush, Sweet Charlotte","https://en.wikipedia.org/wiki/Hush%E2%80%A6_Hush,_Sweet_Charlotte"
Bob Dylan,Like a Rolling Stone,https://en.wikipedia.org/wiki/Like_a_Rolling_Stone
Bob Dylan,Rainy Day Women #12 And 35,https://en.wikipedia.org/wiki/Rainy_Day_Women_%E2%99%AF12_%26_35
Bob Dylan,Lay Lady Lay,https://en.wikipedia.org/wiki/Lay_Lady_Lay
Freddie and the Dreamers,I'm Telling You Now,https://en.wikipedia.org/wiki/I%27m_Telling_You_Now
Horst Jankowski,A Walk in the Black Forest,
The Yardbirds,For Your Love,https://en.wikipedia.org/wiki/For_Your_Love
The Yardbirds,Heart Full of Soul,https://en.wikipedia.org/wiki/Heart_Full_of_Soul
The Yardbirds,Shapes Of Things,https://en.wikipedia.org/wiki/Shapes_of_Things
The Moody Blues,Go Now,https://en.wikipedia.org/wiki/Go_Now
Shirley Bassey,Goldfinger,https://en.wikipedia.org/wiki/Goldfinger_(Shirley_Bassey_song)
Billy Joe Royal,Down in the Boondocks,https://en.wikipedia.org/wiki/Down_in_the_Boondocks_(song)
Glenn Yarbrough,Baby the Rain Must Fall,https://en.wikipedia.org/wiki/Baby_the_Rain_Must_Fall
The Beau Brummels,Just a Little,https://en.wikipedia.org/wiki/Just_a_Little_(The_Beau_Brummels_song)
The Beau Brummels,"Laugh, Laugh","https://en.wikipedia.org/wiki/Laugh,_Laugh"
Ian Whitcomb,You Turn Me On,https://en.wikipedia.org/wiki/You_Turn_Me_On
Jackie DeShannon,What the World Needs Now Is Love,https://en.wikipedia.org/wiki/What_the_World_Needs_Now_Is_Love
Jackie DeShannon,Put A Little Love In Your Heart,https://en.wikipedia.org/wiki/Put_a_Little_Love_in_Your_Heart
Sir Douglas Quintet,She's About a Mover,https://en.wikipedia.org/wiki/She%27s_About_a_Mover
The Turtles,It Ain't Me Babe,https://en.wikipedia.org/wiki/It_Ain%27t_Me_Babe
The Turtles,Happy Together,https://en.wikipedia.org/wiki/Happy_Together_(The_Turtles_album)
The Turtles,She'd Rather Be With Me,https://en.wikipedia.org/wiki/She%27d_Rather_Be_with_Me
The Turtles,Elenore,https://en.wikipedia.org/wiki/Elenore
The Turtles,You Showed Me,https://en.wikipedia.org/wiki/You_Showed_Me
The Zombies,Tell Her No,https://en.wikipedia.org/wiki/Tell_Her_No
Vic Dana,Red Roses for a Blue Lady,https://en.wikipedia.org/wiki/Red_Roses_for_a_Blue_Lady
Patty Duke,Don't Just Stand There,https://en.wikipedia.org/wiki/Don%27t_Just_Stand_There
The Fortunes,You've Got Your Troubles,https://en.wikipedia.org/wiki/You%27ve_Got_Your_Troubles
Joe Tex,Hold What You've Got,https://en.wikipedia.org/wiki/Hold_What_You%27ve_Got
The Lovin' Spoonful,Do You Believe in Magic,https://en.wikipedia.org/wiki/Do_You_Believe_in_Magic_(song)
The Lovin' Spoonful,Summer In The City,https://en.wikipedia.org/wiki/Summer_in_the_City
The Lovin' Spoonful,Daydream,https://en.wikipedia.org/wiki/Daydream_(The_Lovin%27_Spoonful_song)
The Lovin' Spoonful,Did You Ever Have to Make Up Your Mind?,https://en.wikipedia.org/wiki/Did_You_Ever_Have_to_Make_Up_Your_Mind%3F
Cher,All I Really Want to Do,https://en.wikipedia.org/wiki/All_I_Really_Want_to_Do
Cher,Bang Bang (My Baby Shot Me Down),https://en.wikipedia.org/wiki/Bang_Bang_(My_Baby_Shot_Me_Down)
Little Anthony and the Imperials,Take Me Back,https://en.wikipedia.org/wiki/Take_Me_Back_(Imperials_song)
The Strangeloves,I Want Candy,https://en.wikipedia.org/wiki/I_Want_Candy
Sonny,Laugh at Me,https://en.wikipedia.org/wiki/Laugh_at_Me
Roy Head,Treat Her Right,https://en.wikipedia.org/wiki/Treat_Her_Right_(Roy_Head_song)
Jack Jones,The Race Is On,https://en.wikipedia.org/wiki/The_Race_Is_On
"Dino, Desi and Billy",I'm a Fool,https://en.wikipedia.org/wiki/I%27m_a_Fool
The Ad Libs,The Boy from New York City,https://en.wikipedia.org/wiki/The_Boy_from_New_York_City
SSgt Barry Sadler,Ballad of the Green Berets,https://en.wikipedia.org/wiki/Ballad_of_the_Green_Berets
The Association,Cherish,https://en.wikipedia.org/wiki/Cherish_(The_Association_song)
The Association,Windy,https://en.wikipedia.org/wiki/Windy
The Association,Never My Love,https://en.wikipedia.org/wiki/Never_My_Love
? and the Mysterians,96 Tears,https://en.wikipedia.org/wiki/96_Tears
The Monkees,Last Train to Clarksville,https://en.wikipedia.org/wiki/Last_Train_to_Clarksville
The Monkees,I'm A Believer,https://en.wikipedia.org/wiki/I%27m_a_Believer
The Monkees,"A Little Bit You, A Little Bit Me","https://en.wikipedia.org/wiki/A_Little_Bit_Me,_a_Little_Bit_You"
The Monkees,Pleasant Valley Sunday,https://en.wikipedia.org/wiki/Pleasant_Valley_Sunday
The Monkees,Daydream Believer,https://en.wikipedia.org/wiki/Daydream_Believer
The Mamas and The Papas,"Monday, Monday","https://en.wikipedia.org/wiki/Monday,_Monday"
The Mamas and The Papas,California Dreamin',https://en.wikipedia.org/wiki/California_Dreamin%27
The Mamas and The Papas,Dedicated To The One I Love,https://en.wikipedia.org/wiki/Dedicated_to_the_One_I_Love
Roger Williams,Born Free,https://en.wikipedia.org/wiki/Born_Free
Nancy Sinatra,These Boots Are Made for Walkin',https://en.wikipedia.org/wiki/These_Boots_Are_Made_for_Walkin%27
Jimmy Ruffin,What Becomes of the Brokenhearted,https://en.wikipedia.org/wiki/What_Becomes_of_the_Brokenhearted
Frank Sinatra,Strangers in the Night,https://en.wikipedia.org/wiki/Strangers_in_the_Night
The Young Rascals,Good Lovin',https://en.wikipedia.org/wiki/Good_Lovin%27
The Young Rascals,Groovin',https://en.wikipedia.org/wiki/Groovin%27
The Young Rascals,I've Been Lonely Too Long,
The Young Rascals,How Can I Be Sure,https://en.wikipedia.org/wiki/How_Can_I_Be_Sure
The New Vaudeville Band,Winchester Cathedral,https://en.wikipedia.org/wiki/Winchester_Cathedral
Tommy James and The Shondells,Hanky Panky,https://en.wikipedia.org/wiki/Hanky_Panky_(Tommy_James_and_the_Shondells_song)
Tommy James and The Shondells,I Think We're Alone Now,https://en.wikipedia.org/wiki/I_Think_We%27re_Alone_Now
Tommy James and The Shondells,Mirage,https://en.wikipedia.org/wiki/Mirage
Tommy James and The Shondells,"Mony, Mony",https://en.wikipedia.org/wiki/Mony_Mony
Tommy James and The Shondells,Crimson And Clover,https://en.wikipedia.org/wiki/Crimson_and_Clover
Tommy James and The Shondells,Crystal Blue Persuasion,https://en.wikipedia.org/wiki/Crystal_Blue_Persuasion
Percy Sledge,When a Man Loves a Woman,https://en.wikipedia.org/wiki/When_a_Man_Loves_a_Woman_(film)
Percy Sledge,Take Time To Know Her,https://en.wikipedia.org/wiki/Take_Time_to_Know_Her
The Troggs,Wild Thing,https://en.wikipedia.org/wiki/Wild_Thing_(The_Troggs_song)
Paul Revere and The Raiders,Kicks,https://en.wikipedia.org/wiki/Kick
Paul Revere and The Raiders,Just Like Me,https://en.wikipedia.org/wiki/Just_Like_Me
Paul Revere and The Raiders,Hungry,https://en.wikipedia.org/wiki/Hungary
Paul Revere and The Raiders,"Mr. Sun, Mr. Moon",https://en.wikipedia.org/wiki/Mr._Men
Paul Revere and The Raiders,Let Me,https://en.wikipedia.org/wiki/Let_Me
Donovan,Sunshine Superman,https://en.wikipedia.org/wiki/Sunshine_Superman
Donovan,Hurdy Gurdy Man,https://en.wikipedia.org/wiki/Hurdy_Gurdy_Man
Donovan,Atlantis,https://en.wikipedia.org/wiki/Atlantis
Bobby Hebb,Sunny,https://en.wikipedia.org/wiki/Bobby_Hebb
The Happenings,See You In September,https://en.wikipedia.org/wiki/See_You_in_September
The Happenings,I Got Rhythm,https://en.wikipedia.org/wiki/I_Got_Rhythm
Mitch Ryder and the Detroit Wheels,Devil with a Blue Dress On/Good Golly Miss Molly,"https://en.wikipedia.org/wiki/Good_Golly,_Miss_Molly"
The Mindbenders,A Groovy Kind of Love,https://en.wikipedia.org/wiki/A_Groovy_Kind_of_Love
The Capitols,Cool Jerk,https://en.wikipedia.org/wiki/Cool_Jerk
Sandy Posey,Born a Woman,https://en.wikipedia.org/wiki/Sandy_Posey
Sandy Posey,I Take It Back,https://en.wikipedia.org/wiki/Take_Back_the_Night
The Cyrkle,Red Rubber Ball,https://en.wikipedia.org/wiki/Red_Rubber_Ball
The Left Banke,Walk Away Renee,https://en.wikipedia.org/wiki/Walk_Away_Ren%C3%A9e
The Outsiders,Time Won't Let Me,https://en.wikipedia.org/wiki/Time_Won%27t_Let_Me
The Hollies,Bus Stop,https://en.wikipedia.org/wiki/Bus_stop
The Hollies,On A Carousel,https://en.wikipedia.org/wiki/On_a_Carousel
The Hollies,Carrie Ann,https://en.wikipedia.org/wiki/Carrie_Anne
James and Bobby Purify,I'm Your Puppet,https://en.wikipedia.org/wiki/I%27m_Your_Puppet
B. J. Thomas,I'm So Lonesome I Could Cry,https://en.wikipedia.org/wiki/I%27m_So_Lonesome_I_Could_Cry
B. J. Thomas,Hooked On A Feeling,https://en.wikipedia.org/wiki/Hooked_on_a_Feeling
The Standells,Dirty Water,https://en.wikipedia.org/wiki/Dirty_Water
Bob Lind,Elusive Butterfly,https://en.wikipedia.org/wiki/Elusive_Butterfly
Simon and Garfunkel,I Am a Rock,https://en.wikipedia.org/wiki/I_Am_a_Rock
Simon and Garfunkel,The Sound of Silence,https://en.wikipedia.org/wiki/The_Sound_of_Silence
Simon and Garfunkel,Homeward Bound,https://en.wikipedia.org/wiki/Homeward_Bound_(song)
Simon and Garfunkel,Mrs. Robinson,https://en.wikipedia.org/wiki/Mrs._Robinson
Simon and Garfunkel,Scarborough Fair / Canticle,
Robert Parker,Barefootin',https://en.wikipedia.org/wiki/Barefootin%27_(song)
Count Five,Psychotic Reaction,https://en.wikipedia.org/wiki/Psychotic_Reaction
The T-Bones,No Matter What Shape (Your Stomach Is In),https://en.wikipedia.org/wiki/No_Matter_What_Shape_(Your_Stomach%27s_In)
Deon Jackson,Love Makes The World Go Round,
Crispian St. Peters,The Pied Piper,https://en.wikipedia.org/wiki/The_Pied_Piper_(song)
Ray Conniff Singers,Somewhere My Love,
David Houston,Almost Persuaded,https://en.wikipedia.org/wiki/Almost_Persuaded
Marvelettes,Don't Mess With Bill,https://en.wikipedia.org/wiki/Don%27t_Mess_with_Bill
Neil Diamond,"Cherry, Cherry","https://en.wikipedia.org/wiki/Cherry,_Cherry"
Neil Diamond,"Girl, You'll Be A Woman Soon","https://en.wikipedia.org/wiki/Girl,_You%27ll_Be_a_Woman_Soon"
Neil Diamond,Thank The Lord For The Night Time,https://en.wikipedia.org/wiki/Just_for_You_(Neil_Diamond_album)
Neil Diamond,Sweet Caroline,https://en.wikipedia.org/wiki/Sweet_Caroline
Lou Rawls,Love Is A Hurtin' Thing,https://en.wikipedia.org/wiki/Love_Is_a_Hurtin%27_Thing
Lou Rawls,Your Good Thing (Is About To End),https://en.wikipedia.org/wiki/Your_Good_Thing_(Is_About_to_End)
The Shadows Of Knight,Gloria,https://en.wikipedia.org/wiki/Gloria_(Shadows_of_Knight_album)
The Sandpipers,Guantanamera,https://en.wikipedia.org/wiki/Guantanamera
Wilson Pickett,"Land Of 1,000 Dances",https://en.wikipedia.org/wiki/Land_of_a_Thousand_Dances
Wilson Pickett,634-5789,"https://en.wikipedia.org/wiki/634-5789_(Soulsville,_U.S.A.)"
Wilson Pickett,Funky Broadway,https://en.wikipedia.org/wiki/Funky_Broadway
Shades Of Blue,Oh How Happy,https://en.wikipedia.org/wiki/Oh_How_Happy
Turtles,You Baby,https://en.wikipedia.org/wiki/You_Baby
The Vogues,Five O'clock World,https://en.wikipedia.org/wiki/Five_O%27Clock_World
The Vogues,"Turn Around, Look At Me","https://en.wikipedia.org/wiki/Turn_Around,_Look_at_Me"
Los Bravos,Black Is Black,https://en.wikipedia.org/wiki/Black_Is_Black
Slim Harpo,Baby Scratch My Back,https://en.wikipedia.org/wiki/Baby_Scratch_My_Back
Bobby Fuller Four,I Fought The Law,https://en.wikipedia.org/wiki/I_Fought_the_Law
Herb Alpert and The Tijuana Brass,Zorba The Greek,https://en.wikipedia.org/wiki/Zorba_the_Greek
Lulu,To Sir With Love,"https://en.wikipedia.org/wiki/To_Sir,_with_Love"
The Box Tops,The Letter,https://en.wikipedia.org/wiki/The_Letter_(The_Box_Tops_song)
The Box Tops,Cry Like A Baby,https://en.wikipedia.org/wiki/Cry_Like_a_Baby
The Box Tops,Soul Deep,
The Box Tops,Sweet Cream Ladies,
Bobby Gentry,Ode To Billie Joe,https://en.wikipedia.org/wiki/Ode_to_Billie_Joe
The Doors,Light My Fire,https://en.wikipedia.org/wiki/Light_My_Fire
The Doors,"Hello, I Love You","https://en.wikipedia.org/wiki/Hello,_I_Love_You"
The Doors,Touch Me,https://en.wikipedia.org/wiki/Touch_Me_(The_Doors_song)
Frank and Nancy Sinatra,Somethin' Stupid,https://en.wikipedia.org/wiki/Somethin%27_Stupid
Frankie Valli,Can't Take My Eyes Off You,https://en.wikipedia.org/wiki/Can%27t_Take_My_Eyes_Off_You
The Music Explosion,Little Bit O' Soul,https://en.wikipedia.org/wiki/Little_Bit_O%27_Soul
Aretha Franklin,Respect,https://en.wikipedia.org/wiki/Respect_(song)
Aretha Franklin,Baby I Love You,"https://en.wikipedia.org/wiki/Baby,_I_Love_You"
Aretha Franklin,I Never Loved A Man (The Way I Love You),https://en.wikipedia.org/wiki/I_Never_Loved_a_Man_the_Way_I_Love_You
Aretha Franklin,(Sweet Sweet Baby) Since You've Been Gone,https://en.wikipedia.org/wiki/(Sweet_Sweet_Baby)_Since_You%27ve_Been_Gone
Aretha Franklin,I Say A Little Prayer,https://en.wikipedia.org/wiki/I_Say_a_Little_Prayer
Aretha Franklin,Think,https://en.wikipedia.org/wiki/Think_(Aretha_Franklin_song)
Bobby Vee and The Strangers,Come Back When You Grow Up,https://en.wikipedia.org/wiki/Come_Back_When_You_Grow_Up
The Buckinghams,Kind Of A Drag,https://en.wikipedia.org/wiki/Kind_of_a_Drag
The Buckinghams,Don't You Care,https://en.wikipedia.org/wiki/Don%27t_You_Care
The Buckinghams,"Mercy, Mercy, Mercy","https://en.wikipedia.org/wiki/Mercy,_Mercy,_Mercy"
Arthur Conley,Sweet Soul Music,https://en.wikipedia.org/wiki/Sweet_Soul_Music
The Soul Survivors,Expressway To Your Heart,https://en.wikipedia.org/wiki/Expressway_to_Your_Heart
Sam and Dave,Soul Man,https://en.wikipedia.org/wiki/Soul_Man_(song)
Sam and Dave,I Thank You,https://en.wikipedia.org/wiki/I_Thank_You_(Sam_%26_Dave_song)
Jay and The Techniques,"Apples, Peaches, Pumpkin Pie","https://en.wikipedia.org/wiki/Apples,_Peaches,_Pumpkin_Pie"
Every Mothers' Son,Come On Down To My Boat,https://en.wikipedia.org/wiki/Come_On_Down_to_My_Boat
Strawberry Alarm Clock,Incense And Peppermints,https://en.wikipedia.org/wiki/Incense_and_Peppermints
Vicki Carr,It Must Be Him,https://en.wikipedia.org/wiki/It_Must_Be_Him_(song)
Brenton Wood,Gimme Little Sign,https://en.wikipedia.org/wiki/Gimme_Little_Sign
Buffalo Springfield,For What It's Worth,https://en.wikipedia.org/wiki/For_What_It%27s_Worth
Engelbert Humperdinck,Release Me,https://en.wikipedia.org/wiki/Release_Me_(1949_song)
Marvin Gaye and Tammi Terrell,Your Precious Love,https://en.wikipedia.org/wiki/Your_Precious_Love
Marvin Gaye and Tammi Terrell,Ain't No Mountain High Enough,https://en.wikipedia.org/wiki/Ain%27t_No_Mountain_High_Enough
Marvin Gaye and Tammi Terrell,Ain't Nothing Like The Real Thing,https://en.wikipedia.org/wiki/Ain%27t_Nothing_Like_the_Real_Thing
Marvin Gaye and Tammi Terrell,You're All I Need To Get By,https://en.wikipedia.org/wiki/You%27re_All_I_Need_to_Get_By
Jefferson Airplane,Somebody To Love,https://en.wikipedia.org/wiki/Somebody_to_Love_(Jefferson_Airplane_song)
Jefferson Airplane,White Rabbit,https://en.wikipedia.org/wiki/White_Rabbit_(song)
The Esquires,Get On Up,https://en.wikipedia.org/wiki/Get_on_Up_(The_Esquires_song)
Van Morrison,Brown Eyed Girl,https://en.wikipedia.org/wiki/Brown_Eyed_Girl
Procol Harum,A Whiter Shade Of Pale,https://en.wikipedia.org/wiki/A_Whiter_Shade_of_Pale
The Casinos,Then You Can Tell Me Goodbye,https://en.wikipedia.org/wiki/Then_You_Can_Tell_Me_Goodbye
The Tremeloes,Silence Is Golden,https://en.wikipedia.org/wiki/Silence_Is_Golden_(song)
The Tremeloes,Here Comes My Baby,https://en.wikipedia.org/wiki/Here_Comes_My_Baby_(Cat_Stevens_song)
Ed Ames,My Cup Runneth Over,https://en.wikipedia.org/wiki/My_Cup_Runneth_Over
The 5th Dimension,"Up, Up And Away","https://en.wikipedia.org/wiki/Up,_Up_and_Away_(The_5th_Dimension_album)"
The 5th Dimension,Stoned Soul Picnic,https://en.wikipedia.org/wiki/Stoned_Soul_Picnic_(song)
The 5th Dimension,Aquarius / Let The Sunshine In,https://en.wikipedia.org/wiki/Aquarius/Let_the_Sunshine_In
The 5th Dimension,Wedding Bell Blues,https://en.wikipedia.org/wiki/Wedding_Bell_Blues
Scott Mckenzie,San Francisco (Be Sure to Wear Flowers in Your Hair),https://en.wikipedia.org/wiki/San_Francisco_(Be_Sure_to_Wear_Flowers_in_Your_Hair)
The Cowsills,"The Rain, The Park And Other Things","https://en.wikipedia.org/wiki/The_Rain,_the_Park_%26_Other_Things"
The Cowsills,Indian Lake,https://en.wikipedia.org/wiki/Indian_Lake_(song)
The Cowsills,Hair,https://en.wikipedia.org/wiki/Hair_(Hair_song)
Five Americans,Western Union,https://en.wikipedia.org/wiki/Western_Union
Blue Magoos,(We Ain't Got) Nothin' Yet,https://en.wikipedia.org/wiki/(We_Ain%27t_Got)_Nothin%27_Yet
The Easybeats,Friday On My Mind,https://en.wikipedia.org/wiki/Friday_on_My_Mind
The Bar-Kays,Soul Finger,https://en.wikipedia.org/wiki/Soul_Finger
The Spencer Davis Group,Gimme Some Lovin',https://en.wikipedia.org/wiki/Gimme_Some_Lovin%27
The Hombres,Let It Out (Let It All Hang Out),https://en.wikipedia.org/wiki/Let_It_Out_(Let_It_All_Hang_Out)
The Grass Roots,Let's Live For Today,https://en.wikipedia.org/wiki/Let%27s_Live_for_Today_(song)
The Grass Roots,Midnight Confessions,https://en.wikipedia.org/wiki/Midnight_Confessions
The Grass Roots,I'd Wait A Million Years,https://en.wikipedia.org/wiki/I%27d_Wait_a_Million_Years
Peaches and Herb,Close Your Eyes,
Aaron Neville,Tell It Like It Is,https://en.wikipedia.org/wiki/Aaron_Neville
James Brown and The Famous Flames,Cold Sweat,https://en.wikipedia.org/wiki/The_Famous_Flames
James Brown and The Famous Flames,I Got The Feelin',https://en.wikipedia.org/wiki/I_Got_the_Feelin%27
James Brown and The Famous Flames,Say It Loud I'm Black And I'm Proud,https://en.wikipedia.org/wiki/Say_It_Loud_%E2%80%93_I%27m_Black_and_I%27m_Proud
Keith,98.6,https://en.wikipedia.org/wiki/98.6_(song)
The Royal Guardsmen,Snoopy Vs. The Red Baron,https://en.wikipedia.org/wiki/Snoopy_vs._the_Red_Baron_(song)
Janis Ian,Society's Child,https://en.wikipedia.org/wiki/Society%27s_Child
Robert Knight,Everlasting Love,https://en.wikipedia.org/wiki/Everlasting_Love
Bill Cosby,Little Ole Man (Uptight-Everything's Alright),https://en.wikipedia.org/wiki/Uptight_(Everything%27s_Alright)
The Electric Prunes,I Had Too Much To Dream Last Night,https://en.wikipedia.org/wiki/I_Had_Too_Much_to_Dream_(Last_Night)
The Who,I Can See For Miles,https://en.wikipedia.org/wiki/I_Can_See_for_Miles
Paul Mauriat,Love Is Blue,
Otis Redding,(Sittin' On) The Dock Of The Bay,https://en.wikipedia.org/wiki/(Sittin%27_On)_The_Dock_of_the_Bay
The Rascals,People Got To Be Free,https://en.wikipedia.org/wiki/People_Got_to_Be_Free
The Rascals,A Beautiful Morning,https://en.wikipedia.org/wiki/A_Beautiful_Morning
Cream,Sunshine Of Your Love,https://en.wikipedia.org/wiki/Sunshine_of_Your_Love
Cream,White Room,https://en.wikipedia.org/wiki/White_Room
Herb Alpert,This Guy's In Love With You,https://en.wikipedia.org/wiki/This_Guy%27s_in_Love_with_You
Hugo Montenegro,"The Good, The Bad And The Ugly","https://en.wikipedia.org/wiki/The_Good,_the_Bad_and_the_Ugly"
Archie Bell and The Drells,Tighten Up,https://en.wikipedia.org/wiki/Tighten_Up_(Archie_Bell_%26_the_Drells_song)
Jeannie C. Riley,Harper Valley P.T.A.,https://en.wikipedia.org/wiki/Harper_Valley_PTA
O.C. Smith,Little Green Apples,https://en.wikipedia.org/wiki/Little_Green_Apples
Gary Puckett and The Union Gap,Young Girl,https://en.wikipedia.org/wiki/Young_Girl_(song)
Gary Puckett and The Union Gap,Lady Willpower,https://en.wikipedia.org/wiki/Lady_Willpower
Gary Puckett and The Union Gap,Over You,https://en.wikipedia.org/wiki/Over_You_(Gary_Puckett_%26_The_Union_Gap_song)
Gary Puckett and The Union Gap,"Woman, Woman","https://en.wikipedia.org/wiki/Woman,_Woman"
Gary Puckett and The Union Gap,This Girl Is A Woman Now,https://en.wikipedia.org/wiki/This_Girl_Is_a_Woman_Now
Hugh Masekela,Grazing In The Grass,https://en.wikipedia.org/wiki/Grazing_in_the_Grass
Sly and The Family Stone,Dance To The Music,https://en.wikipedia.org/wiki/Dance_to_the_Music_(Sly_and_the_Family_Stone_album)
Sly and The Family Stone,Everyday People,https://en.wikipedia.org/wiki/Everyday_People
Sly and The Family Stone,Hot Fun In The Summertime,https://en.wikipedia.org/wiki/Hot_Fun_in_the_Summertime
Cliff Nobles,The Horse,https://en.wikipedia.org/wiki/The_Horse
The Delfonics,La-La Means I Love You,https://en.wikipedia.org/wiki/La-La_(Means_I_Love_You)
John Fred and His Playboy Band,Judy In Disguise (With Glasses),https://en.wikipedia.org/wiki/Judy_in_Disguise_(With_Glasses)
Classics IV,Spooky,https://en.wikipedia.org/wiki/Spooky_(Classics_IV_song)
Classics IV,Traces,https://en.wikipedia.org/wiki/Traces_(song)
Merrilee Rush,Angel Of The Morning,https://en.wikipedia.org/wiki/Angel_of_the_Morning
