,Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,followers,popularity,Awards,awardscore
58,1.4770018004857026,-0.977564784587666,Bobby Rydell,I'll Never Dance Again,-0.8768648943857986,11.247761284393405,-0.5768342404028608,11311,44,0,0
59,-1.2855643846568698,1.1536560556756739,Brothers Four,Greenfields,-1.5703109267266413,13.688108911429568,-0.9924482594720262,6993,45,0,0
60,-1.2510323073425877,1.073387489640609,Jack Scott,What In The World's Come Over You,-1.5703109267266413,12.168240967221166,-1.2123087617882635,2761,34,0,0
61,-0.5258586837426624,0.080925533088184,Jack Scott,Burning Bridges,-1.5703109267266413,11.722026885424,-1.2123087617882635,2761,34,0,0
62,-1.2165002300283057,0.9986592424847349,Marty Robbins,El Paso,-1.5703109267266413,15.97465047881262,-0.010347054840925117,73354,61,Best Country & Western Performance,1
63,-0.7675832249426375,0.32261900262662474,Marty Robbins,Don't Worry,-1.22358791055622,12.681657545467527,-0.010347054840925117,73354,61,0,0
64,-1.1819681527140233,0.9287556356978285,Hollywood Argyles,Alley Oop,-1.5703109267266413,12.292287038345606,-1.189948832184372,154,18,0,0
65,-1.078371920771177,0.7426194712732498,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,-1.5703109267266413,15.054467517738896,-0.4716024520319585,8485,50,0,0
66,-0.7330511476283553,0.28461054101597066,Brian Hyland,Sealed With A Kiss,-0.8768648943857986,15.058278023157643,-0.4716024520319585,8485,50,0,0
67,-0.7330511476283553,0.28461054101597066,Brian Hyland,Sealed With A Kiss,-0.8768648943857986,15.058278023157643,-0.4716024520319585,8485,50,0,0
68,-1.0438398434568947,0.687062167037572,Roy Orbison,Only The Lonely,-1.5703109267266413,16.58539769671143,1.4285250304464308,303004,71,0,0
69,-1.5963530804854094,2.43029261065672,Roy Orbison,Crying,-1.22358791055622,16.176890929958798,1.4285250304464308,303004,71,Best Country Vocal Collaboration,1
70,-1.2855643846568698,1.1536560556756739,Roy Orbison,Running Scared,-1.22358791055622,14.687626597970873,1.4285250304464308,303004,71,0,0
71,0.5101036356858023,-0.5895743883878998,Roy Orbison,Dream Baby (How Long Must I Dream),-0.8768648943857986,14.44788704353962,1.4285250304464308,303004,71,0,0
72,-0.14600583328555872,-0.21508666976352536,Roy Orbison,Mean Woman Blues,-0.5301418782153773,13.473007572880817,1.4285250304464308,303004,71,0,0
73,0.30291117180010935,-0.48467343898734155,Roy Orbison,In Dreams,-0.5301418782153773,16.24931635098777,1.4285250304464308,303004,71,0,0
74,-1.5963530804854094,2.43029261065672,Roy Orbison,"Oh, Pretty Woman",-0.18341886204495594,17.930195282723158,1.4285250304464308,303004,71,0,0
75,0.7863602542000595,-0.715295636233217,Roy Orbison,It's Over,-0.18341886204495594,14.393949221687391,1.4285250304464308,303004,71,0,0
76,-1.0093077661426126,0.6342160779110005,Dion and The Belmonts,Where Or When,-1.5703109267266413,13.591122482551109,-0.15542638020582236,39253,59,0,0
