Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,Followers,Popularity,GenreRaw,Tar-Pre
10,21.87761624,The Supremes,Where Did Our Love Go,1964,22205872,5042,388007,70,"r&b, pop, doo-wop",1.6247174878560458
33,9.949031357,The Supremes,Baby Love,1964,44450809,5042,388007,70,"pop, r&b",2.3187438914677223
20,13.84586851,The Supremes,Stop! In the Name of Love,1965,29765413,5042,388007,70,"pop, r&b, soul",1.7917337989742101
37,9.225435187999999,The Supremes,Back in My Arms Again,1965,2866058,5042,388007,70,"pop, r&b",-0.5486757164261533
8,25.34898699,The Supremes,You Can't Hurry Love,1966,77355864,5042,388007,70,"pop, soul, r&b",2.620829090160983
30,10.59497587,The Supremes,You Keep Me Hangin' On,1966,11752447,5042,388007,70,"soul, pop",0.7364741789950475
81,5.500471104,The Supremes,My World Is Empty Without You,1966,3451648,5042,388007,70,"baroque pop, soul",-0.48873549708277864
28,11.08857401,The Supremes,Love Is Here And Now You're Gone,1967,1402733,5042,388007,70,"pop, r&b",-1.5151388310487963
29,10.83471074,The Supremes,The Happening,1967,3012733,5042,388007,70,pop,-0.7507136673482524
41,8.621099442,The Supremes,Reflections,1967,3884474,5042,388007,70,"psychedelic pop, psychedelic soul",-0.49657372545462053
27,11.35794904,The Supremes,Love Child,1968,3357859,5042,388007,70,"pop, r&b",-0.7682317514183019
11,20.54380234,Barbra Streisand,People,1964,1096736,9030,231807,69,,-1.1895080246377958
12,19.39725958,Al Hirt,Java,1964,362090,961,5403,41,jazz,-0.333501263611673
84,5.370017132,Al Hirt,Cotton Candy,1964,45946,961,5403,41,,-2.3979272694514666
15,16.74093727,Manfred Mann,Do Wah Diddy Diddy,1964,12837467,1907,56164,56,pop rock,2.0817545344560013
91,5.093692001,Manfred Mann,The Mighty Quinn,1968,4682816,1907,56164,56,rock,0.5693901188141357
18,14.84294734,Billy J. Kramer and The Dakotas,Little Children,1964,480702,1328,444,9,"pop, beat",2.2242049681002616
97,4.883493965,Billy J. Kramer and The Dakotas,Bad to Me,1964,1302962,1328,444,9,"pop, beat",3.2213528458405403
19,14.32262507,The Ray Charles Singers,Love Me with All Your Heart (Cuando Calienta El Sol),1964,11797,1894,524,26,doo-wop,-2.4667043591674602
21,13.40711287,The Dixie Cups,Chapel of Love,1964,6887338,963,11861,49,"pop, r&b, soul",2.0281318447302787
22,13.00172664,Terry Stafford,Suspicion,1964,747126,603,1081,31,rockabilly,1.1656460715866483
63,6.49284802,The Dave Clark Five,Because,1964,233636,1911,18351,30,pop rock,-0.2374828540671814
67,6.234342105,The Dave Clark Five,Can't You See That She's Mine,1964,5883,1911,18351,30,beat,-3.919180366854313
91,5.093692001,The Dave Clark Five,Do You Love Me,1964,5876,1911,18351,30,,-3.9203709444250006
26,11.64441273,The Newbeats,Bread and Butter,1964,469577,566,528,21,pop,1.3857426616998616
30,10.59497587,Peter and Gordon,A World Without Love,1964,2782696,951,12316,44,pop,1.407789737288942
75,5.787081067999999,Peter and Gordon,I Go to Pieces,1965,806850,951,12316,44,merseybeat,0.0437779814155288
82,5.4561067329999995,Peter and Gordon,True Love Ways,1965,612139,951,12316,44,,-0.23240041506529252
55,7.101672245,Peter and Gordon,Lady Godiva,1966,246814,951,12316,44,,-1.2666987917957613
86,5.287264321,Peter and Gordon,Woman,1966,183303,951,12316,44,folk rock,-1.564193286988294
31,10.36815025,The Honeycombs,Have I the Right?,1964,1006483,2399,5274,33,pop,1.2540510473010684
32,10.15315495,The Serendipity Singers,Don't Let the Rain Come Down (Crooked Little Man),1964,32585,2064,641,12,"folk, calypso",-0.651920988833961
34,9.754924552,Betty Everett and Jerry Butler,Let It Be Me,1964,14221,1249,27475,11,r&b,-2.0268803855590516
35,9.570069477999999,Dusty Springfield,Wishin' and Hopin',1964,3337374,7320,129104,67,pop,0.10517797042741428
35,9.570069477999999,Dusty Springfield,You Don't Have To Say You Love Me,1966,9288509,7320,129104,67,traditional pop,0.8768237203310285
37,9.225435187999999,Dionne Warwick,Walk On By,1964,8336468,7251,158688,63,"soul, pop",1.2234916712232682
71,6.000251992999999,Dionne Warwick,Anyone Who Had a Heart,1964,1556585,7251,158688,63,"soul, pop",-0.4546536351366637
77,5.687430745,Dionne Warwick,Message To Michael,1966,325409,7251,158688,63,"soul, pop, adult contemporary",-2.2717684052399214
44,8.228510611,Dionne Warwick,Alfie,1967,631132,7251,158688,63,"soul, pop",-1.7353102378266456
42,8.485070759,Dionne Warwick,(Theme From) Valley Of The Dolls,1968,552598,7251,158688,63,"pop, r&b",-1.9941684893613907
88,5.207645782,Dionne Warwick,Do You Know The Way To San Jose,1968,3349983,7251,158688,63,"soul, pop",-0.19208873241035462
64,6.4257114170000005,Dionne Warwick,This Girl's In Love With You,1969,243874,7251,158688,63,,-2.938121596456458
38,9.064478563,The Animals,The House of the Rising Sun,1964,44557,3699,457784,71,rock,-4.701099425502765
86,5.287264321,The Animals,We Gotta Get out of This Place,1965,9687979,3699,457784,71,rock,0.5547984113599718
70,6.056689273,The Animals,Sky Pilot,1968,642284,3699,457784,71,"psychedelic rock, acid rock",-2.5367341697859445
39,8.910403257999999,Ronny and the Daytonas,G.T.O.,1964,261325,679,703,24,,0.6004551497212596
41,8.621099442,Johnny Rivers,Memphis,1964,743377,1516,32071,48,,-0.23969924017125166
45,8.107365283,Johnny Rivers,The Seventh Son,1965,92259,1516,32071,48,"rock and roll, rhythm and blues",-2.4522767318293575
9,23.45308318,Johnny Rivers,Poor Side of Town,1966,227317,1516,32071,48,"rock and roll, blue-eyed soul",-1.676505064220276
53,7.277428145,Johnny Rivers,Secret Agent Man,1966,1021520,1516,32071,48,rock and roll,-0.17380359019071534
95,4.9511082360000005,Johnny Rivers,Baby I Need Your Lovin',1967,168107,1516,32071,48,"r&b, soul, rock, folk",-2.1042239142200376
42,8.485070759,Danny Williams,White On White,1964,60109,864,1276,28,,-1.1665209138581911
43,8.35431448,The Rip Chords,Hey Little Cobra,1964,125753,2071,1042,21,"hot rod rock, car song",0.10043958675001718
44,8.228510611,Betty Everett,The Shoop Shoop Song (It's in His Kiss),1964,283977,1249,5705,41,"r&b, soul, pop",-0.5577781949207097
46,7.990608097999999,Millie Small,My Boy Lollipop,1964,5202609,833,1839,37,"pop, ska",2.709775582698887
49,7.664266317999999,Gerry and the Pacemakers,Don't Let the Sun Catch You Crying,1964,1030679,954,37416,52,"merseybeat, pop",-0.21704066667232524
89,5.168953147,Gerry and the Pacemakers,How Do You Do It?,1964,216444,954,37416,52,merseybeat,-1.7776819005286821
43,8.35431448,Gerry and the Pacemakers,Ferry Cross the Mersey,1965,3617809,954,37416,52,"merseybeat, pop",0.912636106619102
50,7.562750921,Chad and Jeremy,A Summer Song,1964,2344444,1030,8629,39,pop,1.5896640719450446
51,7.464550900000001,Stan Getz and Astrud Gilberto,The Girl from Ipanema,1964,31119332,1553,1311,30,"bossa nova, jazz",5.021615390987366
53,7.277428145,The Shangri-Las,Remember (Walking in the Sand),1964,2373825,3675,28986,47,pop,1.0850813455150412
68,6.173680038,The Shangri-Las,Leader of the Pack,1964,7863614,3675,28986,47,"pop, teen tragedy, rock and roll",2.2828250644979757
54,7.188199442999999,Bobby Freeman,C'mon and Swim,1964,14701,581,1169,35,,-3.012175256616187
57,6.9362157810000005,The Four Tops,Baby I Need Your Loving,1964,5096779,3598,222386,66,"soul, pop",0.43468603079382184
58,6.857053284,Diane Renay,Navy Blue,1964,62333,527,250,15,"pop, mor",-0.1795406443833052
59,6.780124557000001,The Bachelors,Diane,1964,228483,1206,5613,35,,-0.42509877074228086
60,6.7053302839999995,The Marketts,Out of Limits,1964,3076822,390,3121,39,surf rock,1.912177842412607
61,6.632577127,The Hondells,Little Honda,1964,97458,830,401,16,,0.18560864703090196
62,6.5617772720000005,Bobby Goldsboro,See the Funny Little Clown,1964,63758,618,17856,48,traditional pop,-2.701109384140665
81,5.500471104,Bobby Goldsboro,Little Things,1965,80093,618,17856,48,pop,-2.5989896033483717
3,48.42838339,Bobby Goldsboro,Honey,1968,3169958,618,17856,48,country,0.7013735177089551
64,6.4257114170000005,The Reflections,(Just Like) Romeo and Juliet,1964,182525,623,227,6,"pop, doo-wop",1.4530606395436845
66,6.296526022,The New Christy Minstrels,Today,1964,158773,2148,3199,33,,-0.5303698732867428
69,6.114481004,Joe Hinton,Funny How Time Slips Away,1964,16014,282,132,8,,-1.09848278501528
70,6.056689273,The Temptations,The Way You Do the Things You Do,1964,19638035,9521,663199,73,"soul, doo-wop, r&b, pop",1.3121009829232282
10,21.87761624,The Temptations,My Girl,1965,150297031,9521,663199,73,"soul, r&b",3.221272266316669
48,7.769280177000001,The Temptations,Ain't Too Proud to Beg,1966,26620715,9521,663199,73,"soul, r&b",1.364374383348622
65,6.360293906,The Temptations,Beauty Is Only Skin Deep,1966,2352110,9521,663199,73,r&b,-1.0620024911115244
56,7.017717833,The Temptations,You're My Everything,1967,29435462,9521,663199,73,soul,1.338910836855458
22,13.00172664,The Temptations,I Wish It Would Rain,1968,7228337,9521,663199,73,soul blues,-0.1912543175601904
3,48.42838339,The Temptations,I Can't Get Next To You,1969,4868501,9521,663199,73,"funk, psychedelic soul",-0.7124512389439399
57,6.9362157810000005,The Temptations,"Run Away Child, Running Wild",1969,37779,9521,663199,73,psychedelic soul,-5.571239212072987
75,5.787081067999999,The Trashmen,Surfin' Bird,1964,7766580,620,15596,46,"surf rock, garage rock",2.238726422443184
76,5.736711756,The Tams,What Kind of Fool (Do You Think I Am),1964,205186,706,2956,35,r&b,-0.49285435938418765
78,5.63920084,The Kinks,You Really Got Me,1964,50309944,9987,568539,72,"hard rock, garage rock",2.3389250247845137
60,6.7053302839999995,The Kinks,Tired of Waiting for You,1965,2941290,9987,568539,72,rock,-0.6264034783326391
62,6.5617772720000005,The Kinks,All Day and All of the Night,1965,46065659,9987,568539,72,"garage rock, hard rock, proto-punk",2.124816009371097
79,5.59198657,Sammy Davis Jr.,The Shelter of Your Arms,1964,133430,4058,116765,57,jazz,-2.574067603735948
51,7.464550900000001,Sammy Davis Jr.,I've Gotta Be Me,1969,647269,4058,116765,57,traditional pop,-1.6247526880276748
81,5.500471104,The Jelly Beans,I Wanna Love Him So Bad,1964,47284,150,40,8,,0.09559481295086059
82,5.4561067329999995,Roger Miller,Chug-a-Lug,1964,1614734,3536,36057,57,country,0.07820299526187569
83,5.412631479,Roger Miller,Dang Me,1964,1148328,3536,36057,57,country,-0.26266027059035224
12,19.39725958,Roger Miller,King of the Road,1965,7828198,3536,36057,57,country,1.5307910887258274
85,5.328236693,Nancy Wilson,(You Don't Know) How Glad I Am,1964,857873,8448,39169,57,easy listening,-0.4776443651804918
86,5.287264321,The Kingsmen,Money (That's What I Want),1964,446165,2634,10771,51,,-0.7089257540683445
99,4.818155049,The Kingsmen,Louie Louie,1964,28476446,2634,10771,51,garage rock,3.44721797558441
39,8.910403257999999,The Kingsmen,The Jolly Green Giant,1965,89146,2634,10771,51,,-2.4453131300662463
87,5.247075258,The Searchers,Don't Throw Your Love Away,1964,552635,3308,35327,50,merseybeat,-0.5433862874077633
100,4.786300923,The Searchers,Needles and Pins,1964,3843254,3308,35327,50,"jangle pop, merseybeat, british rock and roll",1.3959906477339938
70,6.056689273,The Searchers,Love Potion No. 9,1965,1063350,3308,35327,50,rock and roll,-0.006559064300907025
88,5.207645782,Tommy Tucker,Hi-Heel Sneakers,1964,413656,314,436,25,blues,0.9952685424717025
92,5.057082445,Robert Maxwell,Shangri-La,1964,19219,548,170,16,,-1.3858222169031116
93,5.021127552,Jumpin' Gene Simmons,Haunted House,1964,35112,321,131,11,,-0.4828234824424804
94,4.985808764,Jimmy Hughes,Steal Away,1964,776473,618,1699,30,,1.225467398853402
1,100.0,Sam the Sham and the Pharaohs,Wooly Bully,1965,3020229,1129,7727,46,"rock and roll, garage rock",1.3642737906647397
31,10.36815025,Sam the Sham and the Pharaohs,Li'l Red Riding Hood,1966,1369674,1129,7727,46,garage rock,0.45585927923168335
2,63.2878297,Four Tops,I Can't Help Myself (Sugar Pie Honey Bunch),1965,67571740,3598,221819,68,"soul, pop",2.85309212927946
83,5.412631479,Four Tops,It's the Same Old Song,1965,6423287,3598,221819,68,"soul, pop",0.4998322614212185
4,40.05349388,Four Tops,Reach Out I'll Be There,1966,33855176,3598,221819,68,soul,2.0443395681132515
82,5.4561067329999995,Four Tops,Bernadette,1967,2636926,3598,221819,68,"soul, pop",-0.6257930950926696
3,48.42838339,The Rolling Stones,(I Can't Get No) Satisfaction,1965,120360439,13624,3253295,84,"rock, hard rock",2.2611866629024924
88,5.207645782,The Rolling Stones,The Last Time,1965,5587819,13624,3253295,84,"rock, blues rock",-0.8087151862112467
21,13.40711287,The Rolling Stones,"Paint It, Black",1966,170214002,13624,3253295,84,"psychedelic rock, raga rock",2.4900976340056076
62,6.5617772720000005,The Rolling Stones,19th Nervous Breakdown,1966,5316930,13624,3253295,84,"hard rock, rhythm and blues, psychedelic rock",-0.9760627775531905
24,12.27610461,The Rolling Stones,Ruby Tuesday,1967,16841668,13624,3253295,84,baroque pop,0.05924259669428622
50,7.562750921,The Rolling Stones,Jumpin' Jack Flash,1968,24154098,13624,3253295,84,"hard rock, blues rock, rock and roll",0.30218598762186133
4,40.05349388,The Rolling Stones,Honky Tonk Women,1969,31163770,13624,3253295,84,"hard rock, rock and roll",0.4393335241825973
4,40.05349388,We Five,You Were on My Mind,1965,460827,1179,1649,27,pop rock,0.8178707999177668
5,34.56844127,The Righteous Brothers,You've Lost That Lovin' Feelin',1965,20772397,2658,86133,64,"pop, r&b, blue-eyed soul",1.9949410044210332
21,13.40711287,The Righteous Brothers,Unchained Melody,1965,64041107,2658,86133,64,blue-eyed soul,3.1208411404053997
44,8.228510611,The Righteous Brothers,Just Once in My Life,1965,541580,2658,86133,64,blue-eyed soul,-1.6519485193326897
3,48.42838339,The Righteous Brothers,(You're My) Soul and Inspiration,1966,2009018,2658,86133,64,"pop, rock and roll, blue-eyed soul",-0.4586925985968975
6,30.6492728,Petula Clark,Downtown,1965,7403339,4478,44484,53,soul,1.7452163168362276
36,9.393779234,Petula Clark,I Know a Place,1965,659236,4478,44484,53,pop,-0.6733884880502394
22,13.00172664,Petula Clark,My Love,1966,394047,4478,44484,53,pop,-1.3056544957072749
52,7.369496097000001,Petula Clark,This Is My Song,1967,532949,4478,44484,53,pop,-1.121353562872219
99,4.818155049,Petula Clark,Don't Sleep In The Subway,1967,774829,4478,44484,53,pop,-0.7471369378106463
8,25.34898699,Herman's Hermits,Can't You Hear My Heartbeat,1965,594503,2048,64508,55,pop rock,-0.9893257840779501
19,14.32262507,Herman's Hermits,"Mrs. Brown, You've Got a Lovely Daughter",1965,1534981,2048,64508,55,"beat, pop",-0.04077826435888454
22,13.00172664,Herman's Hermits,Silhouettes,1965,753474,2048,64508,55,,-0.7523570346225412
46,7.990608097999999,Herman's Hermits,"I'm Henry the Eighth, I Am",1965,258929,2048,64508,55,"beat, pop",-1.8204976536088537
67,6.234342105,Herman's Hermits,Wonderful World,1965,76394,2048,64508,55,beat,-3.041147387396311
91,5.093692001,Herman's Hermits,Dandy,1966,74173,2048,64508,55,,-3.1883059543286763
50,7.562750921,Herman's Hermits,There's A Kind Of Hush,1967,1212867,2048,64508,55,baroque pop,-0.5116185098800319
13,18.39913422,Jewel Akens,The Birds and the Bees,1965,502507,298,354,23,"pop, easy listening",1.2133255626896808
14,17.52086311,Mel Carter,"Hold Me, Thrill Me, Kiss Me",1965,1339521,265,1470,34,"pop music, soul",1.3632487008234158
15,16.74093727,Junior Walker and the All Stars,Shotgun,1965,14223043,1102,33499,58,soul,2.0231771331039656
16,16.04282372,Sonny and Cher,I Got You Babe,1965,21819443,2377,46387,56,pop,2.5939371960115665
72,5.9451190039999995,Sonny and Cher,Baby Don't Go,1965,759198,2377,46387,56,pop rock,-0.7643569230699647
83,5.412631479,Sonny and Cher,The Beat Goes On,1967,2903680,2377,46387,56,pop,0.3418054201731291
17,15.41358678,Gary Lewis and The Playboys,This Diamond Ring,1965,1396838,972,18387,43,pop rock,0.6836409430047858
59,6.780124557000001,Gary Lewis and The Playboys,Save Your Heart for Me,1965,214032,972,18387,43,pop,-1.1921999101973633
61,6.632577127,Gary Lewis and The Playboys,Count Me In,1965,504105,972,18387,43,,-0.33554086704426744
93,5.021127552,Gary Lewis and The Playboys,She's Just My Style,1966,669385,972,18387,43,"pop rock, surf",-0.16962067677718906
95,4.9511082360000005,Gary Lewis and The Playboys,Sealed With A Kiss,1968,122581,972,18387,43,pop,-2.10251724206684
18,14.84294734,Ramsey Lewis Trio,The 'In' Crowd,1965,1439252,920,7729,45,,0.6714840471175432
23,12.62582101,The Seekers,I'll Never Find Another You,1965,2598494,3634,26326,51,,0.8602124885803555
57,6.9362157810000005,The Seekers,Georgy Girl,1967,3269441,3634,26326,51,"pop rock, folk",0.8545902435725985
25,11.94977132,The Byrds,Mr. Tambourine Man,1965,22318155,13506,191316,66,"folk rock, jangle pop",1.9716053044290813
26,11.64441273,Sounds Orchestral,Cast Your Fate to the Wind,1965,183364,821,255,20,jazz rock,0.49079160435564617
27,11.35794904,Barbara Mason,"Yes, I'm Ready",1965,1808097,462,20942,46,"soul, r&b, pop",0.6935212143394054
28,11.08857401,Tom Jones,What's New Pussycat?,1965,4493083,4563,193788,65,"pop, vaudeville, bubblegum",0.3575693010840304
64,6.4257114170000005,Tom Jones,It's Not Unusual,1965,37632492,4563,193788,65,pop,2.482898024156423
98,4.850547815,Tom Jones,"Green, Green Grass Of Home",1967,6995926,4563,193788,65,"country, schlager",0.5650489567615509
66,6.296526022,Tom Jones,Delilah,1968,11990628,4563,193788,65,"pop, schlager",0.9861917113565166
8,25.34898699,Tom Jones,I'll Never Fall In Love Again,1969,2488918,4563,193788,65,,-0.7037401658332314
94,4.985808764,Tom Jones,Love Me Tonight,1969,834426,4563,193788,65,,-1.7965994593841632
29,10.83471074,Barry McGuire,Eve of Destruction,1965,7190164,1344,6470,44,folk rock,2.3847689035268527
30,10.59497587,The McCoys,Hang On Sloopy,1965,5522188,499,5355,43,garage rock,2.1358575386791134
33,9.949031357,James Brown,Papa's Got a Brand New Bag,1965,22403335,12563,775026,71,"soul, funk, rhythm and blues",1.5223807276433128
68,6.173680038,James Brown,Mother Popcorn (Part I),1969,1692313,12563,775026,71,funk,-1.5313513135129497
34,9.754924552,Wayne Fontana and The Mindbenders,Game of Love,1965,1630980,522,2826,34,"beat, garage rock, blues rock",1.5404929296053655
35,9.570069477999999,Shirley Ellis,The Name Game,1965,206470,392,3155,36,"r&b, novelty",-0.6801719028330915
40,8.762749681,Patti Page,"Hush, Hush, Sweet Charlotte",1965,116241,3693,19174,50,,-2.1524194487749284
41,8.621099442,Bob Dylan,Like a Rolling Stone,1965,86632146,16836,1819059,79,folk rock,2.313877798012051
82,5.4561067329999995,Bob Dylan,Rainy Day Women #12 And 35,1966,6042926,16836,1819059,79,"blues rock, jazz",-0.46655942829713126
52,7.369496097000001,Bob Dylan,Lay Lady Lay,1969,28002786,16836,1819059,79,country rock,0.713892413918991
42,8.485070759,Freddie and the Dreamers,I'm Telling You Now,1965,576239,1498,12293,35,beat,0.3627285325626506
47,7.877989792999999,Horst Jankowski,A Walk in the Black Forest,1965,266055,500,942,31,,0.0189519866307144
48,7.769280177000001,The Yardbirds,For Your Love,1965,8967649,5123,163619,59,pop rock,1.4451145636020293
69,6.114481004,The Yardbirds,Heart Full of Soul,1965,14356985,5123,163619,59,raga rock,1.9157276011180855
99,4.818155049,The Yardbirds,Shapes Of Things,1966,1884000,5123,163619,59,psychedelic rock,-0.23276641651231245
50,7.562750921,The Moody Blues,Go Now,1965,2173609,8184,190442,64,,-0.26612999834478224
51,7.464550900000001,Shirley Bassey,Goldfinger,1965,7846673,4467,74478,55,"pop, orchestral pop, r&b",1.628283953460656
52,7.369496097000001,Billy Joe Royal,Down in the Boondocks,1965,797177,533,6025,36,"country, rock, beat",0.6272169784179216
53,7.277428145,Glenn Yarbrough,Baby the Rain Must Fall,1965,115695,748,2076,28,,-0.6791074316487755
56,7.017717833,The Beau Brummels,Just a Little,1965,362180,2880,7345,36,"garage rock, folk rock",-0.06947649903439057
87,5.247075258,The Beau Brummels,"Laugh, Laugh",1965,272624,2880,7345,36,"garage rock, folk rock, pop rock",-0.35352426837470396
57,6.9362157810000005,Ian Whitcomb,You Turn Me On,1965,25158,1777,277,14,,-1.0804293787167811
63,6.49284802,Jackie DeShannon,What the World Needs Now Is Love,1965,4468238,2242,8331,47,"folk rock, jazz, soul",1.731956557342171
46,7.990608097999999,Jackie DeShannon,Put A Little Love In Your Heart,1969,1167284,2242,8331,47,pop,-0.08097634909402274
65,6.360293906,Sir Douglas Quintet,She's About a Mover,1965,438412,1932,4429,38,"garage rock, tex-mex",0.021018817852766603
73,5.8912426689999995,The Turtles,It Ain't Me Babe,1965,1644953,2031,109592,63,,-0.5205815528355657
8,25.34898699,The Turtles,Happy Together,1967,76786713,2031,109592,63,"sunshine pop, folk rock, psychedelic rock, psychedelic pop",3.0874290313052377
78,5.63920084,The Turtles,She'd Rather Be With Me,1967,3297320,2031,109592,63,sunshine pop,-0.060492568757080534
80,5.545754095,The Turtles,Elenore,1968,11675269,2031,109592,63,sunshine pop,1.0862156474803637
80,5.545754095,The Turtles,You Showed Me,1969,2034830,2031,109592,63,psychedelic pop,-0.7784995295989443
74,5.838577711,The Zombies,Tell Her No,1965,728476,2742,158928,63,pop rock,-1.3519118958891205
76,5.736711756,Vic Dana,Red Roses for a Blue Lady,1965,172645,302,264,23,,0.17481079881738637
77,5.687430745,Patty Duke,Don't Just Stand There,1965,60509,2413,306,15,,-0.2543832422439358
84,5.370017132,The Fortunes,You've Got Your Troubles,1965,664723,1525,6342,41,pop,0.20005450772466737
85,5.328236693,Joe Tex,Hold What You've Got,1965,167060,2114,5943,25,rhythm and blues,-0.1607009781292721
89,5.168953147,The Lovin' Spoonful,Do You Believe in Magic,1965,13364245,2804,75144,58,"folk rock, sunshine pop",1.942998064407
11,20.54380234,The Lovin' Spoonful,Summer In The City,1966,23790469,2804,75144,58,"pop rock, psychedelic pop",2.402045635106136
41,8.621099442,The Lovin' Spoonful,Daydream,1966,9579486,2804,75144,58,folk rock,1.4923845339186688
57,6.9362157810000005,The Lovin' Spoonful,Did You Ever Have to Make Up Your Mind?,1966,1096472,2804,75144,58,folk rock,-0.675141650425978
90,5.130975533,Cher,All I Really Want to Do,1965,764751,12655,404075,69,"pop, folk rock",-1.722422903785091
60,6.7053302839999995,Cher,Bang Bang (My Baby Shot Me Down),1966,1284773,12655,404075,69,folk rock,-1.323535811155594
91,5.093692001,Little Anthony and the Imperials,Take Me Back,1965,130936,2557,16815,49,,-2.0260129920958985
92,5.057082445,The Strangeloves,I Want Candy,1965,611950,1062,1218,30,,0.9016399972030609
94,4.985808764,Sonny,Laugh at Me,1965,88034,741,46834,61,psychedelic pop,-3.3262857846506098
95,4.9511082360000005,Roy Head,Treat Her Right,1965,19176,2269,331,12,soul,-1.269675870510076
96,4.917008807,Jack Jones,The Race Is On,1965,17712,1803,12684,48,easy listening,-3.9555805199767047
97,4.883493965,"Dino, Desi and Billy",I'm a Fool,1965,23134,915,144,10,,-0.9291156877568643
98,4.850547815,The Ad Libs,The Boy from New York City,1965,187728,274,472,25,soul,0.056694163869105196
1,100.0,SSgt Barry Sadler,Ballad of the Green Berets,1966,956352,1513,1143,33,"country, folk, pop",1.0538168250670985
2,63.2878297,The Association,Cherish,1966,1293933,3791,31514,50,pop,0.05014190487849213
4,40.05349388,The Association,Windy,1967,2621319,3791,31514,50,sunshine pop,0.6362331690299641
20,13.84586851,The Association,Never My Love,1967,1900548,3791,31514,50,"baroque pop, sunshine pop, psychedelic pop",0.31469780846306605
5,34.56844127,? and the Mysterians,96 Tears,1966,3040043,1979,7446,42,"garage rock, pop rock, psychedelic rock",1.5010584353108811
6,30.6492728,The Monkees,Last Train to Clarksville,1966,6568548,18620,203117,66,rock,0.5691661830801866
5,34.56844127,The Monkees,I'm A Believer,1967,62659630,18620,203117,66,pop rock,2.704690815446904
60,6.7053302839999995,The Monkees,"A Little Bit You, A Little Bit Me",1967,1867724,18620,203117,66,pop rock,-0.8083059878919006
74,5.838577711,The Monkees,Pleasant Valley Sunday,1967,2055289,18620,203117,66,"rock, psychedelic rock, psychedelic pop",-0.7126100945124438
94,4.985808764,The Monkees,Daydream Believer,1967,20192730,18620,203117,66,psychedelic pop,1.5722960734609455
7,27.68441135,The Mamas and The Papas,"Monday, Monday",1966,16358219,5544,243320,67,"sunshine pop, folk rock",1.3529224315657302
10,21.87761624,The Mamas and The Papas,California Dreamin',1966,86019253,5544,243320,67,"sunshine pop, folk rock",3.0127631126887415
62,6.5617772720000005,The Mamas and The Papas,Dedicated To The One I Love,1967,5455493,5544,243320,67,pop,0.13491501565003716
12,19.39725958,Roger Williams,Born Free,1966,67131,1427,5136,46,,-2.556644067137489
13,18.39913422,Nancy Sinatra,These Boots Are Made for Walkin',1966,36897264,2938,139013,66,"pop rock, country rock",2.245858412066303
14,17.52086311,Jimmy Ruffin,What Becomes of the Brokenhearted,1966,16852870,1201,39014,54,soul,2.2945460186617925
15,16.74093727,Frank Sinatra,Strangers in the Night,1966,21956408,15799,1875732,85,traditional pop,0.3763713574336478
17,15.41358678,The Young Rascals,Good Lovin',1966,4783568,2093,20025,48,"rhythm and blues, blue-eyed soul",1.4956448912225078
9,23.45308318,The Young Rascals,Groovin',1967,4783568,2093,20025,48,"r&b, blue-eyed soul",1.3757449464713112
54,7.188199442999999,The Young Rascals,I've Been Lonely Too Long,1967,173991,2093,20025,48,,-1.9381934703395718
63,6.49284802,The Young Rascals,How Can I Be Sure,1967,341008,2093,20025,48,"blue-eyed soul, pop",-1.2652911066595482
18,14.84294734,The New Vaudeville Band,Winchester Cathedral,1966,312103,415,652,55,,-1.500509092679959
19,14.32262507,Tommy James and The Shondells,Hanky Panky,1966,853252,1401,43850,56,garage rock,-0.8201577027599267
12,19.39725958,Tommy James and The Shondells,I Think We're Alone Now,1967,4215058,1401,43850,56,,0.657306051446783
97,4.883493965,Tommy James and The Shondells,Mirage,1967,227312,1401,43850,56,,-2.262789056144376
13,18.39913422,Tommy James and The Shondells,"Mony, Mony",1968,3641998,1401,43850,56,"rock, pop rock",0.39127518711329046
10,21.87761624,Tommy James and The Shondells,Crimson And Clover,1969,11905252,1401,43850,56,"psychedelic pop, psychedelic rock",1.4558224574970904
12,19.39725958,Tommy James and The Shondells,Crystal Blue Persuasion,1969,3143091,1401,43850,56,blue-eyed soul,0.12404952083134013
20,13.84586851,Percy Sledge,When a Man Loves a Woman,1966,35465080,1092,118297,60,,2.5646394445874865
54,7.188199442999999,Percy Sledge,Take Time To Know Her,1968,888908,1092,118297,60,,-1.3614705311990178
24,12.27610461,The Troggs,Wild Thing,1966,10680673,1786,54219,53,"garage rock, hard rock, proto-punk",1.8953251698590012
25,11.94977132,Paul Revere and The Raiders,Kicks,1966,1572579,4169,27075,47,,0.4542980699485124
67,6.234342105,Paul Revere and The Raiders,Just Like Me,1966,327267,4169,27075,47,rock,-1.1153978043452373
97,4.883493965,Paul Revere and The Raiders,Hungry,1966,257617,4169,27075,47,"rock, proto-punk",-1.354700169996418
95,4.9511082360000005,Paul Revere and The Raiders,"Mr. Sun, Mr. Moon",1969,100456,4169,27075,47,,-2.656154169404868
100,4.786300923,Paul Revere and The Raiders,Let Me,1969,4348,4169,27075,47,,-5.796158020832568
26,11.64441273,Donovan,Sunshine Superman,1966,7309228,6108,128894,62,"psychedelic pop, folk rock, psychedelic folk",0.9216105991027792
