Artist,URL,WikiWordCount,external_urls,followers,genres,href,id,images,name,popularity,type,uri
The Reflections,https://en.wikipedia.org/wiki/The_Reflections_(Detroit_band),623.0,https://open.spotify.com/artist/4P1FDujfRWfpH3HdDRpFEm,227,,https://api.spotify.com/v1/artists/4P1FDujfRWfpH3HdDRpFEm,4P1FDujfRWfpH3HdDRpFEm,https://i.scdn.co/image/073092ed887f322f71241514e758fda493712a30,,3,artist,spotify:artist:4P1FDujfRWfpH3HdDRpFEm
The New Christy Minstrels,https://en.wikipedia.org/wiki/The_New_Christy_Minstrels,2148.0,https://open.spotify.com/artist/77OdfWXrYy6DcYPzmUOr6a,3199,folk|folk christmas|traditional folk,https://api.spotify.com/v1/artists/77OdfWXrYy6DcYPzmUOr6a,77OdfWXrYy6DcYPzmUOr6a,https://i.scdn.co/image/59cb5fa5ae4d09c514b639506b9038b5a215890e,,33,artist,spotify:artist:77OdfWXrYy6DcYPzmUOr6a
Joe Hinton,https://en.wikipedia.org/wiki/Joe_Hinton,282.0,https://open.spotify.com/artist/2KjHHegzN6WkxpPGvkdU4c,132,,https://api.spotify.com/v1/artists/2KjHHegzN6WkxpPGvkdU4c,2KjHHegzN6WkxpPGvkdU4c,https://i.scdn.co/image/772a6ce8ba4fd152d429e6be4ab18d2fa63c64e2,,8,artist,spotify:artist:2KjHHegzN6WkxpPGvkdU4c
The Temptations,https://en.wikipedia.org/wiki/The_Temptations,9521.0,https://open.spotify.com/artist/3RwQ26hR2tJtA8F9p2n7jG,663199,brill building pop|chicago soul|christmas|disco|funk|funk rock|memphis soul|motown|soul|soul blues|soul christmas|southern soul,https://api.spotify.com/v1/artists/3RwQ26hR2tJtA8F9p2n7jG,3RwQ26hR2tJtA8F9p2n7jG,https://i.scdn.co/image/48c6ca7a3c85c68b85473ca7c08b53694ecef616,,73,artist,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG
The Trashmen,https://en.wikipedia.org/wiki/The_Trashmen,620.0,https://open.spotify.com/artist/5QEA3sofVt5QckQA6QX2nN,15596,classic garage rock|protopunk|surf music,https://api.spotify.com/v1/artists/5QEA3sofVt5QckQA6QX2nN,5QEA3sofVt5QckQA6QX2nN,https://i.scdn.co/image/7b4a043ff7a1060c1422103ce7635282395c46bd,,46,artist,spotify:artist:5QEA3sofVt5QckQA6QX2nN
The Tams,https://en.wikipedia.org/wiki/The_Tams,706.0,https://open.spotify.com/artist/4FSD5qtm70EBsOiLMN2eEe,2956,beach music|chicago soul|memphis soul|motown|northern soul|southern soul,https://api.spotify.com/v1/artists/4FSD5qtm70EBsOiLMN2eEe,4FSD5qtm70EBsOiLMN2eEe,https://i.scdn.co/image/6f93e31325e5f710fc7b314c2f9c6f485b8b077b,,35,artist,spotify:artist:4FSD5qtm70EBsOiLMN2eEe
The Kinks,https://en.wikipedia.org/wiki/The_Kinks,9987.0,https://open.spotify.com/artist/1SQRv42e4PjEYfPhS0Tk9E,568539,album rock|art rock|blues-rock|british blues|british invasion|classic rock|dance rock|folk christmas|folk rock|glam rock|mellow gold|protopunk|psychedelic rock|rock|roots rock|singer-songwriter|soft rock,https://api.spotify.com/v1/artists/1SQRv42e4PjEYfPhS0Tk9E,1SQRv42e4PjEYfPhS0Tk9E,https://i.scdn.co/image/b2e933a1a7ae670aa2e217c79710fe2f18ebad3d,,72,artist,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E
Sammy Davis Jr.,https://en.wikipedia.org/wiki/Sammy_Davis_Jr.,4058.0,https://open.spotify.com/artist/1NAWG3AngjBXyKbmPaz92D,116765,adult standards|cabaret|christmas|easy listening|jazz blues|jazz christmas|lounge|swing|vocal jazz,https://api.spotify.com/v1/artists/1NAWG3AngjBXyKbmPaz92D,1NAWG3AngjBXyKbmPaz92D,https://i.scdn.co/image/40bfea7e8fc4f48d00226174a1e9c0d0273a98d1,,57,artist,spotify:artist:1NAWG3AngjBXyKbmPaz92D
The Jelly Beans,https://en.wikipedia.org/wiki/The_Jelly_Beans,150.0,https://open.spotify.com/artist/4N9sOGiRHSMWT9L0eByBSp,40,brill building pop|girl group,https://api.spotify.com/v1/artists/4N9sOGiRHSMWT9L0eByBSp,4N9sOGiRHSMWT9L0eByBSp,,,8,artist,spotify:artist:4N9sOGiRHSMWT9L0eByBSp
Roger Miller,https://en.wikipedia.org/wiki/Roger_Miller,3536.0,https://open.spotify.com/artist/1RP2UpEaRzkF0Id3JigqD8,36057,comic|country|country gospel|country rock|cowboy western|nashville sound|outlaw country|traditional country|traditional folk|western swing,https://api.spotify.com/v1/artists/1RP2UpEaRzkF0Id3JigqD8,1RP2UpEaRzkF0Id3JigqD8,https://i.scdn.co/image/26bfca9d1616d97b25b82324617a007a37a5ba1d,,57,artist,spotify:artist:1RP2UpEaRzkF0Id3JigqD8
Nancy Wilson,https://en.wikipedia.org/wiki/Nancy_Wilson_(rock_musician),8448.0,https://open.spotify.com/artist/2JfVCMa3FlvQRlLT5uH9zb,39169,adult standards|bebop|bossa nova|cabaret|christmas|cool jazz|jazz|jazz blues|jazz christmas|lounge|soul|stride|swing|vocal jazz,https://api.spotify.com/v1/artists/2JfVCMa3FlvQRlLT5uH9zb,2JfVCMa3FlvQRlLT5uH9zb,https://i.scdn.co/image/a1eb2886954d4c6bf9b21878e1326e663ee8fc41,,57,artist,spotify:artist:2JfVCMa3FlvQRlLT5uH9zb
The Kingsmen,https://en.wikipedia.org/wiki/The_Kingsmen,2634.0,https://open.spotify.com/artist/2iIn8H3l2NNBNHFpYKWbfo,10771,,https://api.spotify.com/v1/artists/2iIn8H3l2NNBNHFpYKWbfo,2iIn8H3l2NNBNHFpYKWbfo,https://i.scdn.co/image/6d5f6b7ca78262ba24310bfdd0eb1abf526468a8,,51,artist,spotify:artist:2iIn8H3l2NNBNHFpYKWbfo
The Searchers,https://en.wikipedia.org/wiki/The_Searchers_(band),3308.0,https://open.spotify.com/artist/4QmkLL9JOqM9dusHS1Hghe,35327,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk rock|merseybeat|motown|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/4QmkLL9JOqM9dusHS1Hghe,4QmkLL9JOqM9dusHS1Hghe,https://i.scdn.co/image/dbcde9dd673a9068c04d408d1cc29a95ac7c2aff,,50,artist,spotify:artist:4QmkLL9JOqM9dusHS1Hghe
Tommy Tucker,https://en.wikipedia.org/wiki/Tommy_Tucker_(singer),314.0,https://open.spotify.com/artist/3Hu7yAx1kVULnXjSznYZRf,436,,https://api.spotify.com/v1/artists/3Hu7yAx1kVULnXjSznYZRf,3Hu7yAx1kVULnXjSznYZRf,https://i.scdn.co/image/44e698d64b5173c16f26dafc458596465227f240,,25,artist,spotify:artist:3Hu7yAx1kVULnXjSznYZRf
Robert Maxwell,https://en.wikipedia.org/wiki/Robert_Maxwell_(songwriter),548.0,https://open.spotify.com/artist/61nzGtKcJqf1IpkvIOjAyB,170,exotica|lounge,https://api.spotify.com/v1/artists/61nzGtKcJqf1IpkvIOjAyB,61nzGtKcJqf1IpkvIOjAyB,https://i.scdn.co/image/4e3a31a818ee6c2b4678c179583c059425a5b833,,16,artist,spotify:artist:61nzGtKcJqf1IpkvIOjAyB
Jumpin' Gene Simmons,https://en.wikipedia.org/wiki/Jumpin%27_Gene_Simmons,321.0,https://open.spotify.com/artist/4iebo7ZPPFQ7cFVo5CKfgF,131,,https://api.spotify.com/v1/artists/4iebo7ZPPFQ7cFVo5CKfgF,4iebo7ZPPFQ7cFVo5CKfgF,https://i.scdn.co/image/8ea1eea561138f666b8657b5d608c9b797aadd2f,,11,artist,spotify:artist:4iebo7ZPPFQ7cFVo5CKfgF
Jimmy Hughes,https://en.wikipedia.org/wiki/Jimmy_Hughes_(singer),618.0,https://open.spotify.com/artist/0Ac3Vb2xO8UGlSHlll7RFE,1699,chicago soul|memphis soul|northern soul|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/0Ac3Vb2xO8UGlSHlll7RFE,0Ac3Vb2xO8UGlSHlll7RFE,https://i.scdn.co/image/3fef2b034d4ed4a5c6a47f12bf9721d88ed98762,,30,artist,spotify:artist:0Ac3Vb2xO8UGlSHlll7RFE
Sam the Sham and the Pharaohs,https://en.wikipedia.org/wiki/Sam_the_Sham,1129.0,https://open.spotify.com/artist/05sRO4JdAtJGyZQOTb6kSL,7727,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat|protopunk|rock-and-roll|surf music,https://api.spotify.com/v1/artists/05sRO4JdAtJGyZQOTb6kSL,05sRO4JdAtJGyZQOTb6kSL,https://i.scdn.co/image/a6262c9f12285143f8300dc91aa1f82891d5f966,,46,artist,spotify:artist:05sRO4JdAtJGyZQOTb6kSL
Four Tops,https://en.wikipedia.org/wiki/Four_Tops,3598.0,https://open.spotify.com/artist/7fIvjotigTGWqjIz6EP1i4,221819,adult standards|brill building pop|chicago soul|christmas|classic funk rock|classic rock|disco|folk rock|mellow gold|memphis soul|motown|quiet storm|rock-and-roll|soft rock|soul|soul blues|soul christmas|southern soul,https://api.spotify.com/v1/artists/7fIvjotigTGWqjIz6EP1i4,7fIvjotigTGWqjIz6EP1i4,https://i.scdn.co/image/b4cebe6215c58efaf06407961a99c458e537050a,,68,artist,spotify:artist:7fIvjotigTGWqjIz6EP1i4
The Rolling Stones,https://en.wikipedia.org/wiki/The_Rolling_Stones,13624.0,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,3253295,album rock|british invasion|classic rock|folk rock|mellow gold|protopunk|rock|singer-songwriter,https://api.spotify.com/v1/artists/22bE4uQ6baNwSHPVcDxLCe,22bE4uQ6baNwSHPVcDxLCe,https://i.scdn.co/image/b6b925d5b9f0b5fed8ad52ff887d7351bc7e26c7,,84,artist,spotify:artist:22bE4uQ6baNwSHPVcDxLCe
We Five,https://en.wikipedia.org/wiki/We_Five,1179.0,https://open.spotify.com/artist/1XICntAIOLc3OPozkykv39,1649,bubblegum pop|folk rock,https://api.spotify.com/v1/artists/1XICntAIOLc3OPozkykv39,1XICntAIOLc3OPozkykv39,https://i.scdn.co/image/7ec098429d8b6448e3d4eb1ba59bb41ac5d8d79a,,27,artist,spotify:artist:1XICntAIOLc3OPozkykv39
The Righteous Brothers,https://en.wikipedia.org/wiki/The_Righteous_Brothers,2658.0,https://open.spotify.com/artist/4b0WsB47XCa9F83BmwQ7WX,86133,adult standards|brill building pop|bubblegum pop|christmas|folk rock|mellow gold|motown|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/4b0WsB47XCa9F83BmwQ7WX,4b0WsB47XCa9F83BmwQ7WX,https://i.scdn.co/image/21584a935b760f20b4b08f7f9ddd012c12437798,,64,artist,spotify:artist:4b0WsB47XCa9F83BmwQ7WX
Petula Clark,https://en.wikipedia.org/wiki/Petula_Clark,4478.0,https://open.spotify.com/artist/6nKqt1nbSBEq3iUXD1Xgz8,44484,adult standards|brill building pop|bubblegum pop|cabaret|christmas|easy listening|folk|folk rock|lounge|mellow gold|merseybeat|rock-and-roll|soft rock,https://api.spotify.com/v1/artists/6nKqt1nbSBEq3iUXD1Xgz8,6nKqt1nbSBEq3iUXD1Xgz8,https://i.scdn.co/image/379e8ceaaf1db0398e8997f44a0dacf016f39a15,,53,artist,spotify:artist:6nKqt1nbSBEq3iUXD1Xgz8
Herman's Hermits,https://en.wikipedia.org/wiki/Herman%27s_Hermits,2048.0,https://open.spotify.com/artist/48YxSlb23RAaCd4RyHcV9V,64508,adult standards|brill building pop|british blues|british invasion|bubblegum pop|christmas|classic rock|folk|folk rock|mellow gold|merseybeat|rock-and-roll|rockabilly|soft rock,https://api.spotify.com/v1/artists/48YxSlb23RAaCd4RyHcV9V,48YxSlb23RAaCd4RyHcV9V,https://i.scdn.co/image/c2a1a33c576483720b07e679f356c4eda1faf975,,55,artist,spotify:artist:48YxSlb23RAaCd4RyHcV9V
Jewel Akens,https://en.wikipedia.org/wiki/Jewel_Akens,298.0,https://open.spotify.com/artist/1gVvCzqQy5epTJcFNwWJ37,354,brill building pop|merseybeat,https://api.spotify.com/v1/artists/1gVvCzqQy5epTJcFNwWJ37,1gVvCzqQy5epTJcFNwWJ37,https://i.scdn.co/image/5b70a4c90dfaf245b6d72b3f7775831dab61df43,,23,artist,spotify:artist:1gVvCzqQy5epTJcFNwWJ37
Mel Carter,https://en.wikipedia.org/wiki/Mel_Carter,265.0,https://open.spotify.com/artist/3CgsVtt7tP8iduzkTCfel9,1470,brill building pop|bubblegum pop|doo-wop,https://api.spotify.com/v1/artists/3CgsVtt7tP8iduzkTCfel9,3CgsVtt7tP8iduzkTCfel9,https://i.scdn.co/image/6035902944b2630dcff19ac55097a78818a745bf,,34,artist,spotify:artist:3CgsVtt7tP8iduzkTCfel9
Junior Walker and the All Stars,https://en.wikipedia.org/wiki/Junior_Walker,1102.0,https://open.spotify.com/artist/1rHh0AI30JhKrbzKIFjFNd,33499,brill building pop|chicago soul|classic funk rock|disco|jazz blues|memphis soul|motown|northern soul|quiet storm|soul|soul blues|southern soul,https://api.spotify.com/v1/artists/1rHh0AI30JhKrbzKIFjFNd,1rHh0AI30JhKrbzKIFjFNd,https://i.scdn.co/image/ead0ca5746226e1bfbc53b7d848f3cd4d1318e37,,58,artist,spotify:artist:1rHh0AI30JhKrbzKIFjFNd
Sonny and Cher,https://en.wikipedia.org/wiki/Sonny_%26_Cher,2377.0,https://open.spotify.com/artist/71lGEtP9qYXDsSXjfexTqO,46387,adult standards|brill building pop|bubblegum pop|christmas|folk|folk rock|mellow gold|merseybeat|motown|rock-and-roll|rockabilly,https://api.spotify.com/v1/artists/71lGEtP9qYXDsSXjfexTqO,71lGEtP9qYXDsSXjfexTqO,https://i.scdn.co/image/3ebde02c1ec4b235a8b608ff2c9b7aa0e040b4ee,,56,artist,spotify:artist:71lGEtP9qYXDsSXjfexTqO
Gary Lewis and The Playboys,https://en.wikipedia.org/wiki/Gary_Lewis_%26_the_Playboys,972.0,https://open.spotify.com/artist/0XTxadWXVyfB8eTIYOjMYj,18387,adult standards|brill building pop|british invasion|bubblegum pop|christmas|classic garage rock|doo-wop|folk rock|merseybeat|rock-and-roll,https://api.spotify.com/v1/artists/0XTxadWXVyfB8eTIYOjMYj,0XTxadWXVyfB8eTIYOjMYj,https://i.scdn.co/image/70962e7e64ecbc7ba5e081ed0a77728efa64f506,,43,artist,spotify:artist:0XTxadWXVyfB8eTIYOjMYj
Ramsey Lewis Trio,https://en.wikipedia.org/wiki/Ramsey_Lewis,920.0,https://open.spotify.com/artist/4jZOiPysIzYxbDcDEOZmhu,7729,jazz christmas|jazz funk|soul jazz,https://api.spotify.com/v1/artists/4jZOiPysIzYxbDcDEOZmhu,4jZOiPysIzYxbDcDEOZmhu,https://i.scdn.co/image/5ffe2ddab19fd8638d2666817448e05772fbc629,,45,artist,spotify:artist:4jZOiPysIzYxbDcDEOZmhu
The Seekers,https://en.wikipedia.org/wiki/The_Seekers,3634.0,https://open.spotify.com/artist/7dedWAqd0IKTdCiqiadUrV,26326,adult standards|brill building pop|british invasion|bubblegum pop|christmas|folk|folk rock|mellow gold|merseybeat|rock-and-roll|traditional folk,https://api.spotify.com/v1/artists/7dedWAqd0IKTdCiqiadUrV,7dedWAqd0IKTdCiqiadUrV,https://i.scdn.co/image/ed12d074003a37777485b781b2275e2fa79b380c,,51,artist,spotify:artist:7dedWAqd0IKTdCiqiadUrV
The Byrds,https://en.wikipedia.org/wiki/The_Byrds,13506.0,https://open.spotify.com/artist/1PCZpxHJz7WAMF8EEq8bfc,191316,album rock|art rock|blues-rock|brill building pop|british blues|bubblegum pop|classic funk rock|classic rock|country rock|folk|folk rock|mellow gold|psychedelic rock|rock|rock-and-roll|rockabilly|roots rock|singer-songwriter|soft rock|soul|traditional folk,https://api.spotify.com/v1/artists/1PCZpxHJz7WAMF8EEq8bfc,1PCZpxHJz7WAMF8EEq8bfc,https://i.scdn.co/image/f1cf7faba3223b4be7a0734f7c5cccaa39630570,,66,artist,spotify:artist:1PCZpxHJz7WAMF8EEq8bfc
Sounds Orchestral,https://en.wikipedia.org/wiki/Sounds_Orchestral,821.0,https://open.spotify.com/artist/0uPfErG0KkEmtYg4y3O7LC,255,easy listening,https://api.spotify.com/v1/artists/0uPfErG0KkEmtYg4y3O7LC,0uPfErG0KkEmtYg4y3O7LC,https://i.scdn.co/image/a97c5085142a29fe26c3e4924d0e359abffec7ae,,20,artist,spotify:artist:0uPfErG0KkEmtYg4y3O7LC
Barbara Mason,https://en.wikipedia.org/wiki/Barbara_Mason,462.0,https://open.spotify.com/artist/5PmZd7YOaUgQwhOja44fmZ,20942,chicago soul|classic funk rock|disco|funk|memphis soul|motown|quiet storm|soul|southern soul,https://api.spotify.com/v1/artists/5PmZd7YOaUgQwhOja44fmZ,5PmZd7YOaUgQwhOja44fmZ,https://i.scdn.co/image/d0993de608213cdc985a6631a54b9c760ffd09b5,,46,artist,spotify:artist:5PmZd7YOaUgQwhOja44fmZ
Tom Jones,https://en.wikipedia.org/wiki/Tom_Jones_(singer),4563.0,https://open.spotify.com/artist/1T0wRBO0CK0vK8ouUMqEl5,193788,adult standards|brill building pop|british invasion|christmas|mellow gold,https://api.spotify.com/v1/artists/1T0wRBO0CK0vK8ouUMqEl5,1T0wRBO0CK0vK8ouUMqEl5,https://i.scdn.co/image/d784c889de9dc88a2bcc71589233212beaaaf624,,65,artist,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5
Barry McGuire,https://en.wikipedia.org/wiki/Barry_McGuire,1344.0,https://open.spotify.com/artist/6xdkfNRMtBzeu7t4wyum2X,6470,bubblegum pop|folk christmas|folk rock|merseybeat|traditional folk,https://api.spotify.com/v1/artists/6xdkfNRMtBzeu7t4wyum2X,6xdkfNRMtBzeu7t4wyum2X,https://i.scdn.co/image/7214a7d88066349b3c31af9d0694d96d10862235,,44,artist,spotify:artist:6xdkfNRMtBzeu7t4wyum2X
The McCoys,https://en.wikipedia.org/wiki/The_McCoys,499.0,https://open.spotify.com/artist/6etIM3JbzGPxTdfNWWfsVH,5355,brill building pop|bubblegum pop|classic garage rock|folk rock|merseybeat,https://api.spotify.com/v1/artists/6etIM3JbzGPxTdfNWWfsVH,6etIM3JbzGPxTdfNWWfsVH,https://i.scdn.co/image/ee4c11a3623e5b02cf80953cc18fcd0dfcb1f7d4,,43,artist,spotify:artist:6etIM3JbzGPxTdfNWWfsVH
James Brown,https://en.wikipedia.org/wiki/James_Brown,12563.0,https://open.spotify.com/artist/7GaxyUddsPok8BuhxN6OUW,775026,chicago soul|classic funk rock|classic rock|deep funk|disco|funk|funk rock|jazz blues|memphis soul|motown|quiet storm|soul|soul blues|soul christmas|southern soul,https://api.spotify.com/v1/artists/7GaxyUddsPok8BuhxN6OUW,7GaxyUddsPok8BuhxN6OUW,https://i.scdn.co/image/763fc6cf3b7b3553d3e55a98ddda70d58c96c504,,71,artist,spotify:artist:7GaxyUddsPok8BuhxN6OUW
Wayne Fontana and The Mindbenders,https://en.wikipedia.org/wiki/Wayne_Fontana,522.0,https://open.spotify.com/artist/2VkASgJ3IjpMHG5aYXx4t2,2826,british invasion|bubblegum pop|folk rock|merseybeat|rock-and-roll,https://api.spotify.com/v1/artists/2VkASgJ3IjpMHG5aYXx4t2,2VkASgJ3IjpMHG5aYXx4t2,https://i.scdn.co/image/88bb735d2d92be0eca5fd8d30e034988d95146e4,,34,artist,spotify:artist:2VkASgJ3IjpMHG5aYXx4t2
Shirley Ellis,https://en.wikipedia.org/wiki/Shirley_Ellis,392.0,https://open.spotify.com/artist/4GO3ufZJ7YsEnQ3PiML2Dg,3155,brill building pop|chicago soul|motown|northern soul,https://api.spotify.com/v1/artists/4GO3ufZJ7YsEnQ3PiML2Dg,4GO3ufZJ7YsEnQ3PiML2Dg,https://i.scdn.co/image/663de74110922edefe80f6ce18685eff49deda7d,,36,artist,spotify:artist:4GO3ufZJ7YsEnQ3PiML2Dg
Patti Page,https://en.wikipedia.org/wiki/Patti_Page,3693.0,https://open.spotify.com/artist/4nZN9kln8toEzOifhWG2uF,19174,adult standards|brill building pop|cabaret|christmas|cowboy western|deep adult standards|easy listening|lounge|nashville sound|rock-and-roll|vocal jazz,https://api.spotify.com/v1/artists/4nZN9kln8toEzOifhWG2uF,4nZN9kln8toEzOifhWG2uF,https://i.scdn.co/image/353b05113b1a140d64d83d9cf85f1a7bb8e51e19,,50,artist,spotify:artist:4nZN9kln8toEzOifhWG2uF
Bob Dylan,https://en.wikipedia.org/wiki/Bob_Dylan,16836.0,https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX,1819059,album rock|classic rock|folk|folk christmas|folk rock|folk-pop|mellow gold|rock|roots rock|singer-songwriter,https://api.spotify.com/v1/artists/74ASZWbe4lXaubB36ztrGX,74ASZWbe4lXaubB36ztrGX,https://i.scdn.co/image/ef9b0b5b8083cf68958daa46382e309bf771b39f,,79,artist,spotify:artist:74ASZWbe4lXaubB36ztrGX
Freddie and the Dreamers,https://en.wikipedia.org/wiki/Freddie_and_the_Dreamers,1498.0,https://open.spotify.com/artist/1wCc2Wgga1H8C7u57pcqYk,12293,brill building pop|british blues|british invasion|bubblegum pop|merseybeat|rock-and-roll,https://api.spotify.com/v1/artists/1wCc2Wgga1H8C7u57pcqYk,1wCc2Wgga1H8C7u57pcqYk,https://i.scdn.co/image/b33fe20077c80ab2fcbed930634eeb8d76a231bc,,35,artist,spotify:artist:1wCc2Wgga1H8C7u57pcqYk
Horst Jankowski,https://en.wikipedia.org/wiki/Horst_Jankowski,500.0,https://open.spotify.com/artist/0YJh7LL1SsLgWfSXjIFbfg,942,ballroom|easy listening,https://api.spotify.com/v1/artists/0YJh7LL1SsLgWfSXjIFbfg,0YJh7LL1SsLgWfSXjIFbfg,https://i.scdn.co/image/5aa7f5ab937e908826fa90a86cd24079aa783e1c,,31,artist,spotify:artist:0YJh7LL1SsLgWfSXjIFbfg
The Yardbirds,https://en.wikipedia.org/wiki/The_Yardbirds,5123.0,https://open.spotify.com/artist/2lxX1ivRYp26soIavdG9bX,163619,album rock|art rock|blues|blues-rock|british blues|british invasion|bubblegum pop|chicago blues|classic funk rock|classic rock|delta blues|electric blues|folk rock|hard rock|mellow gold|psychedelic rock|rock|rock-and-roll|rockabilly|roots rock|singer-songwriter|soft rock|symphonic rock|texas blues|traditional blues,https://api.spotify.com/v1/artists/2lxX1ivRYp26soIavdG9bX,2lxX1ivRYp26soIavdG9bX,https://i.scdn.co/image/387ef350db933ccaf6fd0b5bfd2837841bc6b835,,59,artist,spotify:artist:2lxX1ivRYp26soIavdG9bX
The Moody Blues,https://en.wikipedia.org/wiki/The_Moody_Blues,8184.0,https://open.spotify.com/artist/5BcZ22XONcRoLhTbZRuME1,190442,album rock|art rock|blues-rock|british blues|british invasion|classic funk rock|classic rock|folk|folk rock|hard rock|mellow gold|pop christmas|progressive rock|psychedelic rock|rock|roots rock|singer-songwriter|soft rock|symphonic rock,https://api.spotify.com/v1/artists/5BcZ22XONcRoLhTbZRuME1,5BcZ22XONcRoLhTbZRuME1,https://i.scdn.co/image/f81125d702b0432e41ea532bc3c40d7b2684d99b,,64,artist,spotify:artist:5BcZ22XONcRoLhTbZRuME1
Shirley Bassey,https://en.wikipedia.org/wiki/Shirley_Bassey,4467.0,https://open.spotify.com/artist/090VebphoycdEyH165iMqc,74478,adult standards|brill building pop|cabaret|christmas|disco|easy listening|jazz christmas|lounge|operatic pop|vocal jazz,https://api.spotify.com/v1/artists/090VebphoycdEyH165iMqc,090VebphoycdEyH165iMqc,https://i.scdn.co/image/c1b3b6710585286e477c98b6cdb2097fec582457,,55,artist,spotify:artist:090VebphoycdEyH165iMqc
Billy Joe Royal,https://en.wikipedia.org/wiki/Billy_Joe_Royal,533.0,https://open.spotify.com/artist/4WFTfNjxQYskBioYk39r9n,6025,brill building pop|bubblegum pop|folk rock|merseybeat|nashville sound|rock-and-roll|swamp pop,https://api.spotify.com/v1/artists/4WFTfNjxQYskBioYk39r9n,4WFTfNjxQYskBioYk39r9n,https://i.scdn.co/image/4a5cf8d8945d1829f2b14fecc63dae87e866ed56,,36,artist,spotify:artist:4WFTfNjxQYskBioYk39r9n
Glenn Yarbrough,https://en.wikipedia.org/wiki/Glenn_Yarbrough,748.0,https://open.spotify.com/artist/4GxVmha4ELBwUE4bPyChzS,2076,folk|folk christmas|traditional folk,https://api.spotify.com/v1/artists/4GxVmha4ELBwUE4bPyChzS,4GxVmha4ELBwUE4bPyChzS,https://i.scdn.co/image/22c45792717817bf6d58f3bb8f256cac633b082f,,28,artist,spotify:artist:4GxVmha4ELBwUE4bPyChzS
The Beau Brummels,https://en.wikipedia.org/wiki/The_Beau_Brummels,2880.0,https://open.spotify.com/artist/4DQj1q0unpi9KF8jO1Wqks,7345,brill building pop|british blues|bubblegum pop|classic garage rock|classic rock|country rock|folk rock|freakbeat|merseybeat|psychedelic rock|traditional folk,https://api.spotify.com/v1/artists/4DQj1q0unpi9KF8jO1Wqks,4DQj1q0unpi9KF8jO1Wqks,https://i.scdn.co/image/095143916b6a4e87be8df0faa0e4387a577af968,,36,artist,spotify:artist:4DQj1q0unpi9KF8jO1Wqks
Ian Whitcomb,https://en.wikipedia.org/wiki/Ian_Whitcomb,1777.0,https://open.spotify.com/artist/7GYdSOyUNp70L6kXepVAzJ,277,british invasion|merseybeat,https://api.spotify.com/v1/artists/7GYdSOyUNp70L6kXepVAzJ,7GYdSOyUNp70L6kXepVAzJ,https://i.scdn.co/image/b3111e4dd4ebe06a5dfb1b09b9576c558826d0b7,,14,artist,spotify:artist:7GYdSOyUNp70L6kXepVAzJ
Jackie DeShannon,https://en.wikipedia.org/wiki/Jackie_DeShannon,2242.0,https://open.spotify.com/artist/0iVed2Qu7dmL0pIYCj1Xw8,8331,brill building pop|bubblegum pop|folk rock|merseybeat|traditional folk,https://api.spotify.com/v1/artists/0iVed2Qu7dmL0pIYCj1Xw8,0iVed2Qu7dmL0pIYCj1Xw8,https://i.scdn.co/image/b20ddc093a866bc40575d843c597d7522d0ffb36,,47,artist,spotify:artist:0iVed2Qu7dmL0pIYCj1Xw8
Sir Douglas Quintet,https://en.wikipedia.org/wiki/Sir_Douglas_Quintet,1932.0,https://open.spotify.com/artist/3A2UXqQgMDJ3YNvLPyX5NW,4429,classic garage rock|country rock|pub rock|roots rock|swamp pop,https://api.spotify.com/v1/artists/3A2UXqQgMDJ3YNvLPyX5NW,3A2UXqQgMDJ3YNvLPyX5NW,https://i.scdn.co/image/90ca81d1c16600599c13d6da03fb24e54bc65177,,38,artist,spotify:artist:3A2UXqQgMDJ3YNvLPyX5NW
The Turtles,https://en.wikipedia.org/wiki/The_Turtles,2031.0,https://open.spotify.com/artist/2VIoWte1HPDbZ2WqHd2La7,109592,brill building pop|british blues|bubblegum pop|classic rock|folk rock|mellow gold|psychedelic rock,https://api.spotify.com/v1/artists/2VIoWte1HPDbZ2WqHd2La7,2VIoWte1HPDbZ2WqHd2La7,https://i.scdn.co/image/1065764f6bfae289f03651c9927dbd84eabae766,,63,artist,spotify:artist:2VIoWte1HPDbZ2WqHd2La7
The Zombies,https://en.wikipedia.org/wiki/The_Zombies,2742.0,https://open.spotify.com/artist/2jgPkn6LuUazBoBk6vvjh5,158928,brill building pop|british blues|british invasion|bubblegum pop|classic rock|folk rock|psychedelic rock|rock|roots rock|singer-songwriter,https://api.spotify.com/v1/artists/2jgPkn6LuUazBoBk6vvjh5,2jgPkn6LuUazBoBk6vvjh5,https://i.scdn.co/image/0cbe3a2c20fd93a28b74cbe7ee89c833818af93f,,63,artist,spotify:artist:2jgPkn6LuUazBoBk6vvjh5
